geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_zorg;kosten_farmacie;kosten_specialistische_ggz;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysiotherapie;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_generalistische_basis_ggz;kosten_langdurige_ggz;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiezorg;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_integrale_geboortezorg;kosten_innovatiegelden_ggz;kosten_overig
M;25 t/m 29 jaar;DEVENTER;3343;3261.52;2230783.44;358357.75;1259678.93;227715.45;87935.73;29121.95;239164.19;133568.05;9431.65;23635.34;9285.27;28231.28;33137.31;0;0;73282.95;309702.03;7752.34;0;0;0;34487.6;15491.92;0;9937.29;3118.39
M;25 t/m 29 jaar;DIEMEN;1481;1371.56;623897.89;141897.17;381086.52;86522.76;36646.05;15870.98;66764.91;21930.67;12247.07;23272.05;3671.78;11.52;18268.58;0;0;8236.65;0;8102.02;0;0;0;0;0;0;2495.22;262.85
M;25 t/m 29 jaar;DIJK EN WAARD;2432;2395.95;1231811.57;250614.85;560701.23;162470.95;56463.81;5685.5;102096.62;78259.46;11070.49;24493.92;9066.85;13877.96;21221.14;0;0;54639.22;303570.2;8121.02;0;0;0;3482.06;0;0;2281.73;1600.21
M;25 t/m 29 jaar;DINKELLAND;775;768.68;213269.42;62547.4;222205.46;53136.56;16820.09;8020.79;39731.26;21688.75;590.87;5104.48;2589.85;783.68;12635.43;0;0;10308.84;0;812.72;0;0;0;1843.86;0;0;0;227.4
M;25 t/m 29 jaar;DOESBURG;251;248.48;80651.03;43477.58;28726.42;18125.24;8731.09;7673.08;15205.87;8674.79;885.98;0;440.33;0;1637.42;0;0;6485.58;0;0;0;0;0;0;0;0;0;342.01
M;25 t/m 29 jaar;DOETINCHEM;1670;1652.16;1068706.81;247653.6;361520.65;115843.9;40964.19;13462.35;80250.31;65553.56;9304.55;41542.94;6531.13;311.55;17383.89;0;0;27912.54;0;3104.29;0;0;2028;36689.11;0;0;2267.01;1682.85
M;25 t/m 29 jaar;DONGEN;723;711.28;468211.34;255356.41;152108.72;47808.15;18475.65;39131.11;23480.59;38929.61;10965.24;12925.1;1561.36;3966.49;15797.99;0;0;3009.05;61778.7;2059.63;0;0;0;2312.56;26619.28;0;0;0
M;25 t/m 29 jaar;DORDRECHT;4078;3956.71;1642268.79;399608.07;972849.37;273515.3;129040.72;33096.54;166796.79;169282.96;16786.9;36135.03;7575.7;2880.55;54000.02;0;0;70667.75;32302.16;26451.82;0;0;0;23180.82;2425.34;0;6996.34;10857.39
M;25 t/m 29 jaar;DRECHTERLAND;531;518.15;222931.32;24072.62;28116.41;35352.2;12781.59;1341.78;21218.84;17720.49;2147.99;4228.22;909.46;1287.68;5840.47;0;0;1963.63;0;219.27;0;0;0;859.14;0;0;0;1877.38
M;25 t/m 29 jaar;DRIMMELEN;698;682.58;298594.11;42474.24;164723.73;43385.11;16474.76;18679.24;19766.74;33307.81;6619.19;8573.24;740.87;5234.58;12524.81;0;0;6895.2;0;8243.42;0;0;0;25059.03;0;0;2267.01;510.67
M;25 t/m 29 jaar;DRONTEN;1192;1155.09;442572.07;128107.62;323097.53;76279.68;28859.95;4348.4;62566.1;49992.35;7747.91;8399.77;2360.54;7301.85;12343.22;0;0;17771.58;243307.08;1173.5;0;0;0;8499.75;0;0;2311.39;1257.14
M;25 t/m 29 jaar;DRUTEN;533;522.84;206100.99;87625.64;105687.31;34012.02;13089.1;1616.55;23950.41;30903.11;2065.58;4920.34;1659.25;0;3358.06;0;0;7616.53;0;3285.62;0;0;0;29629.3;9390.28;0;0;1326.45
M;25 t/m 29 jaar;DUIVEN;578;574.06;255111.27;70549.44;75646.48;40231.43;15033.04;7262.11;29503.44;7939.06;5238.96;5235.72;1118.48;0;6908.84;0;0;16541.49;0;71.83;0;0;0;17281.1;0;0;2267.01;1457.81
M;25 t/m 29 jaar;ECHT-SUSTEREN;746;728.95;355289.41;100523.9;155225.9;48503.3;22473.36;3234.98;37001.56;49507.52;1739.19;7753.92;982.13;1551.2;14802.34;0;0;11834.34;0;2451.15;0;0;0;62565.47;0;0;2281.73;130.16
M;25 t/m 29 jaar;EDAM-VOLENDAM;1005;998.18;647729.58;80040.23;147091.32;68614.42;29181.95;8316.87;49201.29;47811.37;4720.25;17531.71;2109.56;842.88;2596.29;0;0;7160.29;0;12476.85;0;0;0;0;0;0;4548.05;2069.35
M;25 t/m 29 jaar;EDE;3820;3747.02;1382368.07;374850.7;556372.8;254827.99;96401.62;11599.86;181044.45;94019.69;20917.51;21117.16;15520.04;12836.69;38020.79;0;0;70339.67;16843.92;10375.91;0;0;0;32812.26;6911.02;0;2418.63;52895.39
M;25 t/m 29 jaar;EEMNES;194;191.24;139547.51;30363.84;22541.91;12167.86;4604.86;1278.36;8951.02;923.34;5837.02;4283;1726.46;117.14;2012.36;0;0;3495.16;0;178.92;0;0;0;0;0;0;0;613.09
M;25 t/m 29 jaar;EEMSDELTA;1092;1076.52;411734;85205.59;341504.28;74947.46;32534.71;23228.01;62534.14;79509.72;12007.16;4894.09;2090.49;232.48;18351.59;0;0;17696.99;39997.65;396;0;0;0;16851;0;0;0;71.95
M;25 t/m 29 jaar;EERSEL;604;597.27;434752.3;39070.6;230131.07;40118.8;13605.11;18630.39;19480.9;20519.27;224.79;7063.48;4250.36;2798.24;8762.13;0;0;2628.2;0;3772.34;0;0;0;1016.4;767.4;0;0;526.91
M;25 t/m 29 jaar;EIJSDEN-MARGRATEN;558;546.41;201954.52;30747.75;106395.73;38050.38;14630.52;8564.95;27085.33;14179.16;3369.95;8377.32;1449.4;0;4062.89;0;0;10306.95;0;2746.94;0;0;0;789.41;0;0;2418.63;0
M;25 t/m 29 jaar;EINDHOVEN;12084;11304.88;4191440.32;982639.65;3605303.52;725278.08;271903.17;437173.54;326233.84;257566.7;27120.56;79532.38;26043.86;11062.68;112181.39;0;0;92784.38;185383.65;36503;0;0;0;72752.65;0;0;4593.12;17455.89
M;25 t/m 29 jaar;ELBURG;659;652.89;296260.56;85962.74;179668.5;44214.17;14765.45;4291.43;34289.53;53197.19;2729.19;22319.22;1557.17;453.12;8629.48;0;0;6455.64;0;3329.78;0;0;0;27936.79;0;0;2333.43;54.42
M;25 t/m 29 jaar;EMMEN;2771;2725.55;1238177.55;296169.66;520532.65;187606.71;100722.09;45225.43;190897.6;130923.64;10185.1;29739.89;6827.24;12602.18;52722.88;0;0;39026.04;0;12852.05;0;0;0;22257.4;0;0;9025.35;4475.2
M;25 t/m 29 jaar;ENKHUIZEN;575;560.65;206854.49;36291.23;232629.22;38458.32;12904.83;1380.94;26231.34;6468.51;1800.56;2588.77;1072.56;1694.56;5312.09;0;0;4848.77;0;163.85;0;0;0;0;0;0;0;4964.29
M;25 t/m 29 jaar;ENSCHEDE;6373;6143.43;2263127.59;602799.62;1672513.36;392077.64;156472.05;89691.06;366971.15;199774.27;58393.71;74834.77;20360.41;1126.89;62549.89;0;0;146679.76;87330.6;12499;0;0;0;8426.16;3641.34;0;2452.88;2989.96
M;25 t/m 29 jaar;EPE;785;777.67;277095.64;85505.41;65589.88;53503.87;20116.28;1437.74;48688.08;14185.59;4351.59;4434.45;3930.65;0;6684.07;0;0;11761.31;0;7078.59;0;0;0;1770.6;0;0;2333.43;560.62
M;25 t/m 29 jaar;ERMELO;717;695.96;282032.11;48460.4;96436.38;45253.74;17311.64;24872.46;30530.97;14075.61;186.58;9331.47;1514.08;0;11164.1;0;0;8148.17;0;76.33;0;0;0;31663.78;1165.32;0;0;801.18
M;25 t/m 29 jaar;ETTEN-LEUR;1092;1069.35;1051146.8;118126.58;200226.75;69903.86;24550.74;24948.95;38003.42;29397.27;6956.32;17099.64;4974.73;510.24;14638.89;0;0;16972.48;58205.18;9058.91;0;0;0;43181.13;250.8;0;0;132.17
M;25 t/m 29 jaar;GEERTRUIDENBERG;620;612.01;260132.65;38376.2;104996.87;42924.82;16712.46;33758.02;19292.02;13459.32;1559.99;7736.84;2567.81;1254.24;5056.8;0;0;3234.17;0;3249.56;0;0;0;216;0;0;0;2094.92
M;25 t/m 29 jaar;GELDROP-MIERLO;1079;1046.88;428320.28;73681.65;338740.77;70194.8;27357.65;33025.99;28541.5;26490.8;5487.45;14284.75;3895.37;0;11450.05;0;0;10361.9;8384.89;12779.89;0;0;0;22033.11;0;0;0;2897.93
M;25 t/m 29 jaar;GEMERT-BAKEL;931;902;572302.66;75682.04;169141.57;60708.78;28957.17;3523.05;36499.44;27689.42;4946.38;20321.03;5448.45;4732.96;6560.87;0;0;15595.31;0;5544.51;0;0;0;35104.58;0;0;0;218.83
M;25 t/m 29 jaar;GENNEP;390;379.11;144261.55;24605.66;144514.65;25364.25;8440.89;4703.78;20671.74;1182.32;0;0;612.68;0;15288.48;0;0;6526;0;0;0;0;0;0;0;0;0;47.57
M;25 t/m 29 jaar;GILZE EN RIJEN;653;631.66;299839.19;76940.7;41741.96;42431.72;15596.22;16933.61;20147.2;23725.21;14370.32;10369.15;1488.46;1604.16;4189.91;0;0;5536.67;0;178.91;0;0;0;389.08;0;0;0;262.36
M;25 t/m 29 jaar;GOEREE-OVERFLAKKEE;1294;1277.58;667993.2;221665.47;234153.55;88613.54;32108.88;11509.53;68863.22;82156.38;15638.22;13157.43;5216.33;249.12;17830.83;0;0;11707.71;0;663.32;0;0;0;12822.54;234.72;0;0;2718.52
M;25 t/m 29 jaar;GOES;1020;993.99;568829.58;95402.2;249203.63;66619.36;24113.63;5900.23;49766.4;20656.73;6676.31;4118.77;3975.99;2158.58;18082.95;0;0;12814.54;139244.5;6579.17;0;0;0;8674.58;407.55;0;4671;3927.64
M;25 t/m 29 jaar;GOIRLE;457;452.04;320970.14;98634.32;166294.1;30658.76;13586.97;3686.74;21061.25;33366.48;4871.43;14046.24;462.14;45.64;7756.47;0;0;6228.44;0;61.41;0;0;0;17100;0;0;2281.73;2517.64
M;25 t/m 29 jaar;GOOISE MEREN;1195;1162.53;551064.68;90996.16;285866.56;78577.16;35902.96;5609.36;60993.66;42088.65;5720.16;9939.47;2868.67;3476;19492.95;0;0;21823.52;0;2530.19;0;0;0;21594.63;0;0;2241.66;573.93
M;25 t/m 29 jaar;GORINCHEM;1182;1160.85;610982.52;81387.6;199893.09;80894;32218.28;68586.18;44032.85;45498.9;1838.91;14311.52;4060.81;0;7937.44;0;0;12985.89;0;4112.66;0;0;0;6065.32;0;0;2281.73;1784.98
M;25 t/m 29 jaar;GOUDA;2578;2502.17;1103470.78;337562.15;501537.55;171577.18;66544;29985.03;107588.56;54671.21;12653.21;19187.65;6102.92;9637.08;36071.78;0;0;42826.23;0;6943.89;0;0;0;3458.42;11104.79;0;4466.32;127663.45
M;25 t/m 29 jaar;GRONINGEN;12912;12561.42;4775479.28;1300962.56;3872111.12;819685.76;345196.49;108019.7;673209.05;372129.5;36394.47;84434.8;34022.72;4511.68;116959.68;0;0;285313.92;72705.04;32643.78;0;0;0;166166.47;0;0;16716.26;17732.28
M;25 t/m 29 jaar;GULPEN-WITTEM;330;320.16;144202.06;67078.16;185366.16;22000.94;9088.73;2926.23;17213.57;17254.65;1400.32;5734.22;1075.28;0;5770.39;0;0;5073.87;0;11553.9;0;0;0;0;0;0;0;0
M;25 t/m 29 jaar;HAAKSBERGEN;553;543.88;253429.5;44008.87;26536.37;37513.99;11554.38;9562.82;24521.78;20515.83;4389.31;7426.84;2386.27;750.43;4198.67;0;0;7833.03;0;372.28;0;0;0;32013.05;0;0;0;149.16
M;25 t/m 29 jaar;HAARLEM;5199;5009.39;1936292.81;366104.81;1161952.38;337946.34;137686.77;98910.68;266398.51;140864.31;27355.54;47695.97;21270.86;4542.73;55496.67;0;0;109090.68;14460.16;64469.22;0;0;0;10079.09;0;0;6819.37;57647.49
M;25 t/m 29 jaar;HAARLEMMERMEER;3988;3840.74;1471750.68;270464.45;717812.15;250532.42;102184.41;67098.68;226797.1;131060.08;34946.43;41502.81;12774.03;4256.96;60304.67;0;0;59800.88;0;16072.22;0;12886.04;0;50803.47;11841.84;0;6829.78;5835.13
M;25 t/m 29 jaar;HALDERBERGE;743;721.26;304084.37;67855.25;143646.74;48343.06;16284.76;10131.63;25239.75;24695.73;4947.77;20289.65;2216.47;0;14500.61;0;0;10418.46;0;258.71;0;0;0;791.24;0;0;0;93.84
M;25 t/m 29 jaar;HARDENBERG;1802;1785.54;772534.63;225203.99;140912.55;123048.71;41688.36;12899.7;97184.63;65151.27;12896.91;9773.85;2508.99;1203.2;22208.9;0;0;36794.81;0;1551.06;0;0;0;32555.92;19678.71;0;0;595.91
M;25 t/m 29 jaar;HARDERWIJK;1295;1270.91;349812.38;129331.78;274351.89;88422.29;35350;48301.85;66272.2;40606.31;3203.1;11197.35;1966.59;579.36;6349.55;0;0;27936.29;0;777.56;0;0;0;281.01;79.08;0;0;1616.49
M;25 t/m 29 jaar;HARDINXVELD-GIESSENDAM;604;600.03;182517.54;38225.02;51984.99;40176.33;14504.9;35552.57;19091.22;14187.49;4846.23;7656.6;857.06;0;2442.99;0;0;7787.9;0;1272.13;0;0;0;31092;224.79;0;0;126.82
M;25 t/m 29 jaar;HARLINGEN;351;342.02;110258.55;17538.08;48187.74;24145.92;7490.82;1515.37;23498.76;3602.26;499.67;499.8;1363.73;0;2464.89;0;0;1892.88;0;0;0;0;0;10745.74;0;0;0;0
M;25 t/m 29 jaar;HATTEM;274;271.65;52943.5;13365.88;29064.31;19064.5;7311.94;396.43;16910.96;8624.3;1654.78;0;255.69;0;1598;0;0;8881.04;0;1622.43;0;0;0;0;0;0;0;69.74
M;25 t/m 29 jaar;HEEMSKERK;1075;1059.85;407291.62;91448.55;164734.59;73645.94;26410.98;10000.47;51987.63;44824.36;2147.78;13594.45;2153.28;4094.4;12023.48;0;0;16999.31;0;1005.73;0;0;0;211376.57;0;0;0;160.49
M;25 t/m 29 jaar;HEEMSTEDE;375;365.26;135472.81;28861.12;176964.86;23549.81;10507.63;6915.86;15277.15;30100.32;3804.16;1252.81;2045.31;0;9233.08;0;0;10555.86;0;16994.9;0;0;0;16061.49;0;0;0;610
M;25 t/m 29 jaar;HEERDE;390;386.36;168305.18;27166.9;24848.89;26453.87;9530.19;1474.19;21754.64;12305.29;4559.18;4083.55;976.22;2042.4;5034.9;0;0;4494.13;0;650.1;0;0;0;0;444.18;0;2267.06;69.74
M;25 t/m 29 jaar;HEERENVEEN;1319;1303.56;426842.75;107687.22;282456.15;91249.2;28407.62;4584.23;75103.84;46199.25;11878.98;11444.38;2852.77;2934.4;16302.38;0;0;10540.16;0;35502.12;0;0;0;2157.03;0;0;0;818.63
M;25 t/m 29 jaar;HEERLEN;2675;2591.88;1195542.12;338305;1313961.6;180385.77;98485.67;17609.18;166302.69;68571.99;24670.48;19308.98;12447.59;2794.56;55870.28;0;0;33749.64;71703.45;46653.55;0;0;1071.21;22092.68;40003.35;0;4534.02;10515.4
M;25 t/m 29 jaar;HEEZE-LEENDE;407;391.28;120948.13;28088.09;68775.84;25468.53;10874.71;8876.51;13755.16;5710.99;3624.18;2160.68;1494.8;0;1145.47;0;0;574.34;0;487.26;0;0;0;0;0;0;0;197.87
M;25 t/m 29 jaar;HEILOO;482;469.55;175854.77;30127.29;116807.6;31591.5;9283.12;1667.29;14743.74;28910.42;381.86;2536.05;994.66;0;4688.88;0;0;2513.3;106537.26;203.19;0;0;0;0;0;0;2281.73;1163.49
M;25 t/m 29 jaar;HELLENDOORN;906;900.64;578187.43;103213.12;109574.12;62441.78;25079.66;12375.8;41433.24;39460.16;10577.48;21195.41;584.42;333.6;11923.44;0;0;21658.31;0;1530.8;0;0;0;10525.4;0;0;2333.43;417.11
M;25 t/m 29 jaar;HELLEVOETSLUIS;1047;1028.17;759844.02;95718.39;423821.02;71164.02;23946;5893.78;51158.48;48838.9;9430.46;13264.25;3609.75;1619.52;21786.75;0;0;19690.38;0;7536.03;0;0;0;5206.58;0;0;60.98;4826.92
M;25 t/m 29 jaar;HELMOND;3049;2941.34;1178222.4;202935.93;549987.66;201900.29;85245.78;47297.03;115141.11;57254.19;12050.47;23071.41;9033.04;1635.52;31355.25;0;0;43623.44;0;9266.16;0;0;0;9314.67;1661.55;0;10686.15;3823.44
M;25 t/m 29 jaar;HENDRIK-IDO-AMBACHT;770;764.29;381625.14;69805.28;169155.45;52625.08;21818.83;7549.65;33647.06;19085.28;5275.03;2848.1;3076.06;0;5691.55;0;0;11991.15;105614.23;1019.31;0;0;0;0;0;0;54.72;240.2
M;25 t/m 29 jaar;HENGELO;2649;2604.42;1219545.06;194176.11;647471.68;162345.91;62219.88;28871.83;180205.95;50603.68;14086.31;26809.65;7996.03;1110.56;27005.75;0;0;39572.04;58178.4;938.6;0;0;0;2822.87;0;0;7033.56;108.28
M;25 t/m 29 jaar;HET HOGELAND;1207;1179.21;336356.66;102112.89;259902.95;79063.39;28902.58;6473.51;58465.25;64157.95;5521.42;7245.43;2487.52;334.5;8555.02;0;0;15318.26;0;1642.47;0;0;0;21668.88;0;0;2267.01;133.26
M;25 t/m 29 jaar;HEUMEN;350;338.76;138096.35;30759.3;66147.32;23319.86;9809.26;3746.39;14201.62;13281.19;2922.41;5871.72;3054.62;626.8;2368.39;0;0;6150.22;0;197.19;0;0;0;0;0;0;0;131.4
M;25 t/m 29 jaar;HEUSDEN;1309;1256.79;619824.47;150782.98;305120.17;81819.53;35481.43;12164.82;57898.55;37047.05;4664.4;6620.96;3920.11;1584.16;23540.57;0;0;13773.34;21574.49;21509.71;0;0;0;22697.61;0;0;2418.63;2096.03
M;25 t/m 29 jaar;HILLEGOM;609;593.35;210187.77;100123.91;74723.2;39210.4;14024.56;9557.95;31811.49;12796.04;4644.61;3769.45;740.37;0;8169.44;0;0;10251.72;0;286.87;0;0;0;0;0;0;2241.66;0
M;25 t/m 29 jaar;HILVARENBEEK;380;373.91;211430.15;55173.23;40148.91;25580.86;8246.88;1540.48;12852.25;4037.34;0;4118.93;1228.97;462.56;1487.11;0;0;4185.2;0;0;0;0;0;117.6;0;0;0;91.97
M;25 t/m 29 jaar;HILVERSUM;2705;2617.22;1089626.31;421166.53;834207.21;176732.87;76477.73;17077.6;129783.55;279378.48;16225.18;21434.18;11556.64;728.84;30696.13;0;0;42463.35;0;10142.71;0;0;0;74420.5;2249.28;0;7019.24;2211.84
M;25 t/m 29 jaar;HOEKSCHE WAARD;2081;2058.14;892601.32;194008.35;459345.44;141552.88;48126.79;17613.28;98030.2;51383.14;4076.51;9052.76;5950.16;16974.69;22445.97;0;0;28754.52;0;1610.18;0;0;0;1441.2;125.4;0;2302.64;1974.99
M;25 t/m 29 jaar;HOF VAN TWENTE;880;863.7;362429.86;214936.64;78661.35;58616.12;18782.13;7745.81;44543.94;39926.4;1253.06;10915.91;2893.22;0;12995.84;0;0;10362.21;0;219.65;0;0;0;2009.16;832.16;0;0;400.89
M;25 t/m 29 jaar;HOLLANDS KROON;1371;1321.88;764477.92;93937.92;245858.55;86701.39;28290.91;3580.96;65564.84;53308.18;2803.44;4626.1;1823.59;1545.6;21126.35;0;0;28368.22;0;1598.58;0;0;0;23836.27;239.76;0;0;1033.81
M;25 t/m 29 jaar;HOOGEVEEN;1521;1491.05;1226339.26;165048.14;346190.24;101528.79;43495.7;25253.64;90101.28;58214.4;12207.77;5601.16;2780.7;1133.28;29162.27;0;0;18447.92;0;987.48;0;0;0;2716.42;0;0;7079.11;397.75
M;25 t/m 29 jaar;HOORN;2177;2120.5;1421385.46;188127.23;448265.31;145626.49;54692.27;7924.83;101350.63;107002.45;12336.19;13828.57;6692.82;908;23606.67;0;0;25649.41;0;928.84;0;0;2028;54547.36;363.42;0;6845.19;1430.52
M;25 t/m 29 jaar;HORST AAN DE MAAS;1296;1254.08;613271.35;179661.49;272229.31;80409.74;30451.76;41303.94;45044.71;37247.41;8553.06;30717.59;4125.37;803.84;14614.35;0;0;21983.24;0;4197.15;0;0;0;1631.3;363.42;0;0;649.54
M;25 t/m 29 jaar;HOUTEN;1031;1014.85;482744.18;187088.63;302172.28;67710.06;26036.66;18117.59;58109.21;40132.35;2831.6;13339.01;7153.03;1626.81;15501.05;0;0;35391.44;0;76194.88;0;0;0;1747.15;0;0;0;677.88
M;25 t/m 29 jaar;HUIZEN;890;879.57;356027.16;46873.18;181862.46;61482.8;24921.1;8284.55;52700.86;29884.9;3762.47;8251.54;3635.34;0;7718.3;0;0;20736.22;0;217.47;0;0;0;390.75;0;0;0;0
M;25 t/m 29 jaar;HULST;552;531.98;317226.22;62076.36;126124.65;34820.49;11822.36;2677.93;38874.39;38183.72;3103.01;1500.4;1495.55;1564.84;17859.85;0;0;12794.85;0;69132.85;0;0;0;13663.81;2501.11;0;0;104896.78
M;25 t/m 29 jaar;IJSSELSTEIN;782;774.54;331114.19;191280.97;114550.19;52438.9;23185.9;10392.78;43384.22;19930.1;4535.21;22528.39;3926.09;549.54;10064.65;0;0;13165;0;3796.83;0;0;0;459;0;0;0;477.67
M;25 t/m 29 jaar;KAAG EN BRAASSEM;710;697.96;220903.73;108205.81;120533.77;47714.68;19243.49;14266.19;46801.99;37189.66;2667.31;3878.57;3159.23;1424.16;7439.72;0;0;5284.27;0;309.89;0;0;0;389.25;0;0;0;262.8
M;25 t/m 29 jaar;KAMPEN;1712;1688.09;809042.28;231648.01;286962.63;116667.03;37862.04;3537.92;88430.05;59034.11;17304.03;8041.82;6557.76;6880.24;11038.61;0;0;34920.99;0;392.55;0;0;0;21659.56;7690.2;0;2333.43;7655.51
M;25 t/m 29 jaar;KAPELLE;322;315.79;120732.78;20117.07;35413.75;21265.72;6254.98;1000.52;14870.67;7735.55;2249.98;1156.99;1995.2;0;4010.68;0;0;4197.63;0;472.32;0;0;0;0;0;0;0;0
M;25 t/m 29 jaar;KATWIJK;1915;1891.97;1203600.31;146769.88;514853.42;129947.96;45312.04;34954.62;124071.66;56277.62;15301.65;6724.64;6081.52;332.64;28555.49;0;0;13116.1;0;16673.6;0;0;0;42338.92;0;0;6800.26;1894.16
M;25 t/m 29 jaar;KERKRADE;1125;1093.59;690265.76;267255.12;277140.14;74945.64;41355.25;8005.37;66255.22;35175.89;8231.12;8703.84;7919.01;1649.83;14458.06;0;0;24821.71;0;10163.85;0;0;0;4065.32;19140.56;0;0;4490.94
M;25 t/m 29 jaar;KOGGENLAND;627;619.68;462423.29;32326.88;86257.83;43089.79;10891.62;2820.86;23460.74;19668.66;2177.44;4457.78;2581.25;1770.57;5736.95;0;0;9653.79;0;64.02;0;0;0;166.8;0;0;0;216802.3
M;25 t/m 29 jaar;KRIMPEN AAN DEN IJSSEL;697;690.16;251314.69;69263.06;223608.87;48158.42;18024.59;11207.65;25178.02;15021.67;4253.76;6509.31;1754.38;0;5568.91;0;0;6247.78;0;0;0;0;0;0;0;0;2281.73;3234
M;25 t/m 29 jaar;KRIMPENERWAARD;1567;1547.93;990890.63;256218.93;148188.21;105446.03;35523.09;13869.32;74770.64;68799.6;9921.96;15263.85;3528.73;142.08;15117.84;0;0;27439.26;0;94.16;0;0;0;4951.87;0;0;0;3514.67
M;25 t/m 29 jaar;LAARBEEK;601;595.9;420827.71;118094.05;63750.2;40759.8;17906.75;3329.78;23759.55;23257.53;4446.22;3372.35;1120.69;828.96;11719.14;0;0;8285.39;0;248.03;0;0;0;0;229.9;0;0;407.15
M;25 t/m 29 jaar;LAND VAN CUIJK;2506;2466.56;1243823.31;236854.2;330553.72;166248.91;66502.06;22012.48;119776.33;71080.58;15594.17;35532.09;13644.13;4376.74;30233.95;0;0;47102.08;161078.15;16352.69;0;0;0;21946.88;8409.72;0;8444.49;20001.18
M;25 t/m 29 jaar;LANDGRAAF;899;881.03;408954.32;74411.41;277372.52;59995.24;29966.57;3414.92;56858.93;45522.84;2560.35;19365.71;7276.39;0;13331.5;0;0;14538.05;0;12471.3;0;0;0;0;1608.59;0;0;2826.04
M;25 t/m 29 jaar;LANDSMEER;188;186.34;117595.92;39632.1;9732.83;12670.66;5046.23;1224.9;9310.14;10335.89;2613.97;339.56;197.74;0;2456.13;0;0;723.94;0;31;0;0;0;0;9059.18;0;0;0
M;25 t/m 29 jaar;LANSINGERLAND;1309;1278.31;563697.65;484238.8;155429.68;80337.05;25038.38;13710.62;78377.27;36005.41;9271.82;5076.56;4778.18;1879.57;16282.22;0;0;12597.04;89384.85;1875.96;0;0;0;20232.71;19975.06;0;4521.22;2512.74
M;25 t/m 29 jaar;LAREN;137;132.97;51429.38;12564.82;123351.19;9015.26;3810.93;518;7040.19;2221.81;183.84;676.6;259.78;0;2723.31;0;0;1477;15989.92;9060.91;0;0;0;0;938.73;0;0;583.82
M;25 t/m 29 jaar;LEEUWARDEN;4799;4703.1;2372919.38;621686.38;1754440.59;310110.05;116331.22;41580.61;338962.97;174382.01;17837.44;18648.81;14598.71;11988.76;61325.93;0;0;78336.98;0;6960.27;0;0;0;27505.94;1267.2;0;3028.34;2608.38
M;25 t/m 29 jaar;LEIDEN;6337;6128.75;2263485.14;565451.7;1635190.21;416984.22;150567.42;92039.17;357922.78;163414.55;33778.61;29753.06;11247.57;192;53257.26;0;0;153739.62;163102.87;17887.19;0;0;0;27064.58;0;0;29426.6;13923.88
M;25 t/m 29 jaar;LEIDERDORP;697;682.57;223522.16;53192.37;131991.33;46231.94;16424.88;10198.05;40872.03;27230.79;2253.63;2353.51;1614.5;1897.5;9732.54;0;0;13743.44;0;1036.19;0;0;0;1452.05;0;0;2267.01;94.02
M;25 t/m 29 jaar;LEIDSCHENDAM-VOORBURG;1878;1826.8;778656.39;247025.21;271511.68;119503.9;45595.64;15521.49;103333.27;33476.13;5806.88;20955.15;5555.22;6806.4;38382.52;0;0;23586.02;87673.04;4140.98;0;0;0;9477;0;0;2267.01;4366.9
M;25 t/m 29 jaar;LELYSTAD;2504;2375.36;1065935.31;200766.78;403765.4;158552.82;68245.95;11187.41;140039.51;54702.88;7538.14;17604.8;4580.25;10650.5;36037.15;0;0;37695.34;0;10040.6;0;0;0;8620.64;2658.2;0;7370.53;3371.51
M;25 t/m 29 jaar;LEUDAL;861;833.41;456803.47;63550.22;120714.4;56055.38;21951.62;4388.94;32104.07;15673.58;1433.33;15283.33;2500.52;965.28;4037.86;0;0;12072.48;0;4963.83;0;0;0;6438.27;0;0;0;469.21
M;25 t/m 29 jaar;LEUSDEN;637;633.27;209638.8;91024.39;151842.18;43476.18;16824.71;2575;37752.67;18796.96;1997.78;3104.11;902.32;260.64;4367.75;0;0;14567.15;0;14.03;0;0;0;2757.67;0;0;0;0
M;25 t/m 29 jaar;LINGEWAARD;974;959.52;316075;386360.97;112181.16;65170.02;25612.97;12306.6;43889.44;30097.14;7420.96;10246.09;2673.75;0;10630.09;0;0;18616.8;0;1975.79;0;0;0;763.09;0;0;2241.66;1441.04
M;25 t/m 29 jaar;LISSE;558;546.92;276356.6;39441.55;62350.44;37705.49;14190.32;10022.81;34201.18;20840.07;8088.67;4897.07;1080.45;5228.64;6879.43;0;0;14109.83;0;4088.42;0;0;0;94.5;0;0;4546.31;32504.55
M;25 t/m 29 jaar;LOCHEM;668;657.86;390677.47;87333.77;74913.36;44746.84;16172.3;1977.97;35502.14;50119.26;0;12942.35;932.67;204.32;9157.93;0;0;12040.41;90077.46;1684.28;0;0;0;29816.97;10141.14;0;0;128.19
