geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_zorg;kosten_farmacie;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysiotherapie;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiezorg;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_integrale_geboortezorg;kosten_innovatiegelden_ggz;kosten_overig;kosten_consulten_ggz;kosten_intramuraal_verblijf_ggz;kosten_overige_prestaties_ggz
M;90+;BUNSCHOTEN;40;32.46;193550.51;19678.97;1702.65;4453.82;1745.17;3400.55;13964.36;1493.52;0;1388.54;0;12088.78;0;0;0;0;16621.97;34684.42;44768.59;0;0;0;916.68;0;0;0
M;90+;BUREN;58;50.69;251521.5;51143.09;9016.77;13912.85;5678.33;12516.15;19779.85;470.53;4196.46;2348.46;0;21006.84;0;0;2172.25;0;63596.9;20054.07;175082.39;0;0;0;1226.16;0;0;0
M;90+;CAPELLE AAN DEN IJSSEL;235;205.92;1082702.01;186023.52;36940.41;42383.39;22233.33;39651.09;100612.64;9722.58;5780.52;6459.55;140.8;74857.41;0;0;0;0;163244.78;39359.18;551919.03;2287.3;0;0;5775.83;3285.37;0;541.3
M;90+;CASTRICUM;175;153.7;601167.39;150383.01;27854.89;43419.29;35569.99;26936.52;88663.63;5936.89;8856.62;5709.21;71.28;37470.62;0;0;134.23;0;91083.19;14406.69;435669.18;439.94;0;0;7075.46;32687.62;0;0
M;90+;COEVORDEN;131;115.12;344624.16;107205.89;21810.42;38773.32;12687.05;18970.01;83535.36;4227.72;143.14;2512.54;6971.56;29711.98;0;0;0;0;22098.4;30477.87;507243.64;0;0;0;8439.85;0;0;0
M;90+;CRANENDONCK;63;57.29;191479.73;55441.12;8782.8;7701.18;18842.5;8117.4;22005.69;1454.39;3308.2;1692;2033.7;11319.02;0;0;302.76;0;50838.72;0;168923.64;3708.35;0;0;1138.96;1686.6;0;0
M;90+;CULEMBORG;71;59.64;288752.66;59736.93;10163.4;15771.63;8849.34;12184.62;38347.9;6085.96;6404.79;2505.54;1776.09;15117.74;0;0;76881.69;0;23011.39;28152.32;275261.95;16946.56;0;0;1527.03;0;0;0
M;90+;DALFSEN;104;88.94;329939.35;97818;15475.48;17199.06;13767;14350.57;68884.24;1933.87;13213.37;2319.92;453.96;27018.36;0;0;0;0;100286.04;7329.56;434278.74;3110.42;0;0;11048.58;18686.33;0;0
M;90+;DANTUMADIEL;51;41.98;98792.16;37897.88;7711.71;11126.72;318.78;14075.37;22023.71;1344.94;2572.41;1003.49;0;9055.76;0;0;0;0;14293.28;27169.92;138909.39;817.2;0;0;1506.4;3034.74;0;0
M;90+;DE BILT;253;223.82;901246.32;186399.51;39990.89;58409.35;16780.55;49303.91;126375.15;6770.59;23215.23;7464.87;194.44;50066.88;0;0;0;0;110410.61;39767.36;377885.67;2141.98;0;0;9279.82;9761.46;0;0
M;90+;DE FRYSKE MARREN;191;170.77;707140.19;178758.88;32928.4;50148.6;1403.14;67199.77;125812.87;3480.49;15730;6102.22;8408.14;56033.2;0;0;0;0;89113.31;22239.81;910131.88;959.31;0;0;13166.7;2853;0;0
M;90+;DE RONDE VENEN;144;132.12;693975.14;131894.62;24477.33;34304.54;12274.17;21227.38;69500.74;12175.44;10122.81;5978.73;37.62;44961.3;0;0;0;0;75907.75;11050;520789.44;4288.42;0;0;44562.55;0;0;0
M;90+;DE WOLDEN;100;86.26;378925.38;103674.33;16820.53;27883.44;11235.71;23527.46;74407.4;2591.22;3133.46;2143.83;3021.6;35088.94;0;0;0;0;62077.96;39547.45;399458.35;0;0;0;6507.96;135.7;0;0
M;90+;DELFT;305;272.63;1238755.15;295164.03;46802.14;9863.93;2657.78;59170.47;175528.09;13940.88;8775.98;11845.3;317.9;125994.58;0;0;0;0;185680.57;172681.88;775632.21;4507.65;0;3901.53;4876.5;3931.86;0;0
M;90+;DEN HELDER;182;156.77;678062.37;193531.12;29452.74;43519.36;24928.18;41833.18;98381.95;8471.14;12598.74;9088.25;2597.29;43272.86;0;0;0;0;36125.55;77996.98;483714.2;2425.45;0;0;5082.87;22799.4;11936.1;0
M;90+;DEURNE;97;84.33;363209.12;93204.53;15535.23;12903.29;32371.14;14292.22;55383.7;7004.35;20021.34;5754.14;8070.36;20436.7;0;0;0;0;64967.35;38376.89;394817.45;8407.54;0;0;3555.92;384.08;0;0
M;90+;DEVENTER;306;266.91;1042402.25;292723.35;47678.09;58118.14;35872.45;55412.94;175049.64;8611.65;18493.43;15553.79;7532.16;69819.84;0;0;25934.05;0;187128.13;99307.62;853119.2;8182.62;0;0;20089.7;2003.44;0;1097.32
M;90+;DIEMEN;90;80.11;336905.36;100362.11;14815.98;18499.64;11368.27;11645.52;38774.23;5397.49;241;3494.24;0;35102.96;0;0;20.88;0;41773.98;122051.73;297877.34;2589.48;0;0;24441.95;1127.41;0;0
M;90+;DIJK EN WAARD;183;159.89;546231.2;181332;28543.4;56389.4;43719.26;29359.79;108922.87;10600.5;8290.12;10000.73;0;33225.54;0;0;64.73;0;29397.66;23368.56;360219.57;0;0;0;6836.37;15493.51;0;0
M;90+;DINKELLAND;87;75.93;258771.01;73771.37;13036.64;16913.67;11383.23;17865.3;48173.77;2626.5;7109.52;5104.96;114.72;16336.12;0;0;0;0;15560.91;0;341182.85;486.36;0;0;1568.8;0;0;0
M;90+;DOESBURG;29;27.02;89030.16;24430.31;5129.69;6226.13;4768.05;7925.09;10792.42;106.71;1159.74;387.9;0;2614.16;0;0;0;0;0;5428;115348.26;86.36;0;0;57.77;0;0;0
M;90+;DOETINCHEM;176;151.67;398763.33;135994.98;25958.89;27470.4;16485.84;34876.53;86571.36;2547.27;5560.05;3322.52;224.79;31153.66;0;0;1686.79;0;39739.85;45011.08;450423.06;4439.08;0;0;8143.29;1913.04;0;507.64
M;90+;DONGEN;75;66.36;260129.5;66325.11;11499.49;17465.01;7730.15;10234.31;27768.49;1277.76;3369.21;2031.98;0;20680.08;0;0;0;0;4444.96;29063.65;274852.97;1109.16;0;0;1062.94;137.15;0;0
M;90+;DORDRECHT;366;326.44;1198962.58;328728.74;59477.54;95706.59;50386.91;64900.82;195593.21;18316.21;21154.81;11517.44;190.52;109494.88;0;0;9647.58;0;90122.93;164201.02;998295.16;3308.15;0;0;9927.01;900.84;1136.13;308.67
M;90+;DRECHTERLAND;47;41.7;241056.39;40525.85;8137.02;13764.67;7565.92;13650.07;25748.86;1036.15;2007.63;1550.65;0;11526.56;0;0;0;0;12177.01;14123.54;99706.55;0;0;0;518.9;3683.54;0;0
M;90+;DRIMMELEN;82;64.01;275971.71;56780.7;10628.82;15742.51;8036.23;6954.01;34783.9;3752.46;1740.82;1242.76;0;21204.24;0;0;0;0;30133.26;38801.55;123074.11;1045.93;0;0;1818.14;0;0;1012.9
M;90+;DRONTEN;117;104.64;454988.99;105310.72;19187.87;19494.55;8034.89;18978.96;55883.71;1719.14;3149.59;2959.04;31133.05;29545.46;0;0;0;0;11764.79;26802.36;301332.8;1341.64;0;0;7397.29;0;0;0
M;90+;DRUTEN;33;30.44;107942.84;39420.22;5221.96;6971.06;2372.49;3689.11;17517.62;202.61;5124.51;2025.64;307.1;7906.14;0;0;0;0;42064.55;0;114261.64;0;0;0;721.41;0;0;0
M;90+;DUIVEN;69;63.05;241439.68;69540.88;10773.73;14353.59;10880.13;18976.51;30750.16;463.26;3341.01;2963.1;0;12750.36;0;0;0;0;6787.87;12403.29;139332.76;414;0;0;173.31;0;0;0
M;90+;ECHT-SUSTEREN;114;98.36;308779.85;107911.7;18762.51;36878.77;12600.36;24171.39;62293.43;9054.72;13450.12;11049.76;2094.6;25396.12;0;0;951.02;0;4402.73;21869.71;238824.71;3274.28;0;0;3040.08;1639.12;0;0
M;90+;EDAM-VOLENDAM;72;62.57;235207.74;61890.35;11290.14;30423.81;2398.22;15612.65;31316.4;661.02;2501.88;1700.5;0;23357.62;0;0;0;0;21733.27;40784.71;93106.32;273.69;0;0;1022.85;0;0;0
M;90+;EDE;396;351.62;1021864.95;335807;59831.89;82847.47;52519.46;87708.81;181631.72;9787.81;22192.18;13332.11;3096.26;82451.64;0;0;0;0;129166.42;73900.35;1062774.64;24501.07;0;0;14454.35;13331.83;18267.36;6286.03
M;90+;EEMNES;32;29.81;96187.84;24909.53;5629.33;6039.25;1557.53;2593.09;14039.97;66.74;2261.92;294.48;0;3262.96;0;0;0;0;14293.28;11509.18;58105.35;82.8;0;0;567.21;0;0;0
M;90+;EEMSDELTA;174;152.64;379255.64;135925.49;26566.44;42674.51;20781.93;45523.95;74881.26;8033.34;21736.72;2154.22;126.72;46658.22;0;0;0;0;70134.78;64252.17;574240.85;0;0;0;2667.02;18544.56;0;0
M;90+;EERSEL;77;71.6;349210.77;69355.27;12128.96;18226.32;14155.97;12925.69;52717.78;6502.5;9111.79;3676.35;14585.65;16926.16;0;0;75;0;46920.69;47307.71;223802.67;266.18;0;0;6134.11;3019.61;11524.52;0
M;90+;EIJSDEN-MARGRATEN;109;96.17;333235.48;106182.1;16716.14;27003.2;19914.98;13083.89;45115;4889.87;9539.07;3177.37;0;23638.5;0;0;122.7;0;50663.48;15891.23;217451.15;1863.44;0;0;173.31;975.04;0;0
M;90+;EINDHOVEN;747;673.07;3173055.32;694732.93;121756.37;127529.05;188166.54;140388.18;360532.59;25951.17;95381.75;27918.25;15895.48;215506.82;0;0;13168.43;0;541666.3;104888.33;1873630.91;4551.33;0;0;88709.23;9831.68;0;727.01
M;90+;ELBURG;66;56.45;131309.09;56833.68;8442.06;16904.15;4258.8;7200.83;34804.97;1162.34;2405.28;2473.01;0;20114.56;0;0;0;0;0;0;211060.16;0;0;0;2212.04;1353.51;0;0
M;90+;EMMEN;340;296.12;998555.12;300241.25;54376.33;77670.94;27848.05;64837.53;185737.57;6625.32;17160.99;4876.31;320.75;105795.72;0;0;11953.86;0;126540.26;211588.48;1363708.74;435.81;0;0;22130.78;4750.03;0;0
M;90+;ENKHUIZEN;61;47.37;178518.69;46650.47;8674.9;14495.4;14178.58;10569.6;40120.85;408.06;3604.9;1486.81;0;19516.5;0;0;0;0;0;8392.62;132790.22;1299.57;0;0;1380.19;5669.37;0;0
M;90+;ENSCHEDE;370;322.16;1260897.2;296407.14;50966.37;60692.07;38643.12;70200.06;243683.69;11475.99;36471.57;18868.58;2831.83;99369;0;0;16944.52;0;256033.17;144746.45;1276885.71;5011.99;0;0;8061.49;9293.86;0;98.53
M;90+;EPE;140;126.24;412125.66;132035.67;23753.19;37121.11;16157.44;22281.53;66438.44;6481.41;12199.77;4582.83;976.58;27518.56;0;0;0;0;57138.31;0;451803.1;352.86;0;0;5570.59;15307.23;0;0
M;90+;ERMELO;121;109.78;399073.64;108934.95;19069.63;37275.48;14068.76;20804.89;65130.29;6542.52;8399.77;5821.84;0;28805.94;0;0;0;0;65121.59;8900.18;219670.01;1271.21;0;0;6586.05;0;0;0
M;90+;ETTEN-LEUR;119;105.35;299958.13;103065.19;18448.67;18064.37;13410.74;9759.93;48985.82;1086.26;9598.37;6543.6;0;27415.34;0;0;0;0;63317.1;44361.34;254499.28;7353.64;0;0;8554.94;9180.38;0;0
M;90+;GEERTRUIDENBERG;54;49.69;150878.56;52690.38;8514.32;11290;5665.27;4353.63;30720.17;4003.27;2625.1;3086.44;0;4573.86;0;0;0;0;0;5155;138563.65;882.7;0;0;697.45;0;0;0
M;90+;GELDROP-MIERLO;130;117.21;541752.65;125996.5;21497.53;16735.24;45885.4;27867.9;68613.64;2776.76;6521.96;6375.89;3622.8;35253.58;0;0;0;0;40348.75;51959.94;314958.55;2417.54;0;0;16266.96;0;0;866.29
M;90+;GEMERT-BAKEL;84;77.76;358761.68;80405.48;13411.75;22356.61;9696.81;9368.71;59523.42;2451.4;8933.06;4740.89;797.8;18144.16;0;0;0;0;36565;17012.95;443842.11;423.86;0;0;1595.88;0;0;0
M;90+;GENNEP;69;60.5;115591.22;53922.98;9617.43;11375.36;3931.08;9785.73;27942.25;4874.31;2735.3;564.73;0;12293.4;0;0;0;0;12362.45;1396.6;132870.95;0;0;0;4000.77;0;0;0
M;90+;GILZE EN RIJEN;62;55.8;231485.99;62491.72;10584.03;18528.28;8712.66;7920.62;33094.59;705.17;15610.46;4483.75;146.03;19619.12;0;0;0;0;0;0;230163.66;637.48;0;0;0;0;0;0
M;90+;GOEREE-OVERFLAKKEE;175;156.13;520978.6;190553.05;27343.37;41210.13;21412.6;19937.67;98152.94;2781.31;6308.4;3716.01;2217.48;42696.86;0;0;458;0;8968.09;90475.3;453555.55;295.65;0;259.23;5003.97;1226.61;0;0
M;90+;GOES;197;171.29;624327.28;198866.74;27927.83;36949.84;21071.35;31570.15;80429.93;1444.28;12172.29;4053.11;3354.93;58460.3;0;0;0;0;117812.07;43280.91;491686.78;162.12;0;0;7488.3;839.71;0;727.01
M;90+;GOIRLE;66;61.87;356297.06;85121.91;11258.66;16894.9;9753.29;15469.04;34066.72;3462;9284.56;2545.08;0;28718.98;0;0;0;0;56276.79;10250.68;169645.11;41.4;0;0;5092.08;1345.63;0;0
M;90+;GOOISE MEREN;287;252.78;862120.5;228399.52;46617.41;78966.06;15081.37;55069.39;130699.26;8642.84;23208.8;11037.48;491.54;72339.44;0;0;42839.6;0;188660.9;59679.61;826793.18;14667.64;0;0;11205.02;0;0;0
M;90+;GORINCHEM;101;93.08;348485.8;107860.28;16764.46;19895.86;6441.22;13103.14;55987;2046.88;3637.82;4659.73;666.6;24918.04;0;0;0;0;41120.89;31396.6;332009.43;1490.84;0;0;161.56;0;0;0
M;90+;GOUDA;217;191.86;988557.41;161217.17;32507.65;50495.21;16742.17;38175.04;89102.57;5213.32;11091.98;4623.61;5324.24;68772.12;0;0;13160.16;0;88293.07;69781.77;374258.23;746.8;0;0;5612.13;1964.82;0;0
M;90+;GRONINGEN;582;507.47;1539323.06;423520.88;83776.12;128259.06;88886;130397.81;305563.38;20295.62;29021.91;11989.51;1171.05;127463.99;0;0;4754.36;0;465657.33;174187.19;1772440.83;3489.6;0;0;16004.91;49942.65;34014.28;1468.8
M;90+;GULPEN-WITTEM;61;53.17;216148.65;45852.46;8858.07;15025.25;6446.25;9385.98;27151.93;486.75;10087.73;2080.56;1599;18038.1;0;0;0;0;0;18420.5;131304.39;1052.4;0;0;4522.54;272.12;0;0
M;90+;HAAKSBERGEN;72;61.92;164751.34;53832.22;11934.51;13575.62;9682.92;14531.34;33859.25;5263.73;13596.61;5341.59;0;9978.46;0;0;0;0;61992.13;24006.14;181201.99;791.1;0;0;701.29;3127.85;0;0
M;90+;HAARLEM;486;418.99;1608730.22;341660.9;70543.79;91077.22;38027.53;61826.81;203574.25;14793.97;22498.61;16929.82;4858.7;114393.88;0;0;1107.42;0;408720.33;172976.02;1081286.06;24749.79;0;0;19930.21;4726.58;0;1500.25
M;90+;HAARLEMMERMEER;324;293.74;1389426.98;282044.92;52567.54;69745.23;11416.85;56174.47;153120.95;14873.29;8640.51;13180.24;2514.4;91589.22;0;0;0;0;241721.25;76907.14;802724.67;536.46;0;0;13778.35;0;0;541.3
M;90+;HALDERBERGE;107;92.14;327307.7;125908.86;16322.02;18172.7;7916.97;12729.15;52603.79;1409.06;12937.46;4676.45;0;26944.84;0;0;0;0;97595.81;12733.84;310682.83;0;0;0;865.72;0;0;0
M;90+;HARDENBERG;168;147.22;583433.5;155782.05;25812.01;39591.38;11575.19;35268.6;78659.42;4756.44;7015.88;3673.54;1806.14;47163.72;0;0;0;0;120385.62;61737.4;913872.51;678.99;0;0;7492.1;0;0;2727.19
M;90+;HARDERWIJK;138;126.52;389024.72;114129.59;22134.75;33093.18;19444.78;21909.9;63222.3;1587.13;11679.11;8397.73;3116.04;41590.36;0;0;0;0;51510.17;58308.5;248759.05;795.39;0;0;6069.12;0;0;0
M;90+;HARDINXVELD-GIESSENDAM;54;44.51;126380.52;33845.76;7443.46;11620.42;3108.6;5944.85;20142.72;209.8;4049.9;130.53;330.6;11159.82;0;0;0;0;13258.81;12359.65;138627.46;2577.48;0;0;4226.54;0;0;0
M;90+;HARLINGEN;45;38.85;80715.91;37190.53;5962.44;12174.23;742.43;9802.16;31382.53;1311.12;745.3;356.5;253.32;8976.3;0;0;1250;0;12403.22;55446.66;293199.4;0;0;0;729.46;0;0;0
M;90+;HATTEM;47;41.57;215383.18;47485.56;6752.26;10103.38;2822.84;6747.54;23287.01;1459.62;1770.06;1551.56;665.28;16587.24;0;0;0;0;12362.45;22751.47;179633.22;1236.39;0;0;2872.85;0;0;0
