geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_z;kosten_farmacie;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysioth;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiez;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_integrale_geboortezorg;kosten_innovatiegelden_ggz;kosten_overig;kosten_consulten_ggz;kosten_intramuraal_verblijf_ggz;kosten_overige_prestaties_ggz
M;90+;OOSTZAAN;37;32.66;74415.87;28299.4;6845.52;8555.7;3130.57;7933.97;17453.57;1847.93;8064.61;438.16;0;2659.89;0;0;0;0;0;7677.9;56521.38;0;0;0;1425;0;0;0
M;90+;OPMEER;26;21.23;119849.5;35496.98;4045.08;5575.48;5260.1;4899.98;18931.14;2991.82;1001.2;795.79;0;3810.34;0;0;0;0;13314.39;4453.11;82317.32;104.24;0;0;78.97;5478.55;0;0
M;90+;OPSTERLAND;96;84.28;273760.23;92051.26;17476.82;22847.8;1620.2;35740.71;84074.93;2461.24;1747.01;910.17;557.3;30516.05;0;0;0;0;53043.61;30152.5;485865.36;790.91;0;0;2903.65;2015.13;0;0
M;90+;OSS;264;230.41;818948.2;223078.05;44261.15;79287.47;14841.27;46482.63;130193.18;11456.82;10930.02;12515.84;2477.65;63311.65;0;0;0;0;81203.36;10421.34;517923.89;2747.39;0;0;7529.71;3112.41;0;0
M;90+;OUDE IJSSELSTREEK;131;109.2;322030.55;108321.79;18980.76;25834.09;12633.9;24811.97;49533.33;2565.8;3749.09;4210.98;0;19437.62;0;0;0;0;15078.34;2583.28;434567.92;1900.59;0;0;11385.82;0;0;1567.59
M;90+;OUDER-AMSTEL;43;40.38;110741.79;37827.21;7122.49;6639.9;2299.6;7292.88;21420.09;2971.87;4812.69;928.04;0;6464.83;0;0;55.61;0;30256.94;5473.35;117099.85;207.88;0;0;1572.72;0;0;0
M;90+;OUDEWATER;26;22.91;58050.3;17509.94;4667.4;7585.16;3279.65;3717.58;7052.94;1209.32;0;216.19;0;6917.46;0;0;0;0;7026.88;0;15510.34;0;0;0;383.36;0;0;0
M;90+;OVERBETUWE;129;113.44;593425.39;113389.09;21782.35;38279.83;12444.18;25820.54;70628.73;3769.9;11315.24;9227.28;5710.56;40679.31;0;0;0;0;7841.64;10032.63;368134.06;1384.12;0;0;9337.71;0;0;0
M;90+;PAPENDRECHT;121;107.99;468787.29;120511.73;20871.28;33867.39;16162.79;16026.82;66274.31;3473.56;8378.98;6022.84;423.79;34658.22;0;0;40133.47;0;41311.02;30194.15;258159.45;904.65;0;0;1149.28;0;0;1331.09
M;90+;PEEL EN MAAS;145;125.15;573577.85;147537.96;23181.42;62483.58;45033.94;24701.13;60543.19;3749.67;31310.38;11266.94;124.18;43853.23;0;0;0;0;63514.34;0;351158.95;2848.96;0;0;5647.65;4949.4;0;0
M;90+;PEKELA;43;36.33;137236.06;28711.91;6534.36;9483.23;4539.57;7040.12;14889.79;390.49;26.99;0;167.32;14124.72;0;0;0;0;0;11064.66;142781.99;0;0;0;978.52;3002.23;0;0
M;90+;PIJNACKER-NOOTDORP;148;130.17;645035.28;155365.12;24680.62;7040.74;1496.92;33397.51;82575.52;2584.27;4228.74;7182.74;0;42232.56;0;0;0;0;71221.04;60416.13;537854.71;0;0;0;7131.27;462.91;0;0
M;90+;PURMEREND;310;276.13;1240150.05;274448.85;53690.33;61725.53;29247.07;61311.96;129764.85;11055.22;14623.99;14110.91;282.58;90851.46;0;0;719.12;0;52395.85;163732.29;953118.12;9991.06;0;0;17783.82;6212.44;0;0
M;90+;PUTTEN;89;79.54;307554.59;78400.48;15252.73;56016.98;12419.83;15024.27;61056.63;14991.55;1328.54;2104.62;824.72;18784.66;0;0;1150.15;0;13048.1;10225.09;206974.26;2722.55;0;0;3353.44;0;0;0
M;90+;RAALTE;157;131.12;371664.02;137947.65;25338.28;33221.68;17924.34;33381.16;80684.08;3343.07;7964.83;4887.31;42.94;27039.07;0;0;52160.92;0;89697.64;22641.7;598458.81;774.94;0;0;9489.52;0;0;1049.33
M;90+;REIMERSWAAL;87;78.21;290718.81;110404.92;14883.82;22037.59;9957.57;13032.39;44621.89;1263.39;9605.16;2450.28;974.5;28433.8;0;0;43.98;0;8706.01;16359.69;311023.41;0;0;0;6016.03;0;0;0
M;90+;RENKUM;178;156.06;521609.25;170988.19;29711.04;41671.15;18024.95;40581.06;82897.21;2432.07;17560.82;7347.71;62;30659.17;0;0;0;0;84924.52;24694.1;461653.6;7097.75;0;0;11148.18;0;0;0
M;90+;REUSEL-DE MIERDEN;40;35.86;130449.65;42094.47;6482.5;14892.11;6561.49;4927.44;14372.66;1580.97;3985.9;1194.55;0;5802.78;0;0;0;0;9030.95;0;82422.14;0;0;0;3087.73;3791.74;12646.61;4075.8
M;90+;RHEDEN;242;208.09;875942.27;183628.25;38469.35;44839.12;21038.58;55881.75;126330.54;5910.86;10637.05;8434.9;148.44;68035.79;0;0;6216.91;0;104869.71;108429;550101.64;22276.05;0;0;15975.09;2577.69;0;0
M;90+;RHENEN;78;69.81;264509.18;66442.86;13449.41;17214.98;8037.96;20035.36;39374.07;505.85;0;1882.36;0;15506.53;0;0;1756.89;0;92709.66;17373.12;297368.76;3680.6;0;0;2319.42;0;0;0
M;90+;RIDDERKERK;203;184.56;720084.03;157052.34;33237.52;35705.42;18822.09;25687.48;87831.22;9512.15;5211.47;7625.78;5701;50858.06;0;0;0;0;115019.93;17638.02;502898.69;3025.71;0;0;18409.03;4452.86;0;0
M;90+;RIJSSEN-HOLTEN;123;112.97;291258.93;120756.36;22064.06;29315.47;12709.23;28389.26;74972.41;8055.3;6808.78;4081.95;17.68;21067.72;0;0;0;0;49642.42;2580.94;513270.28;995.89;0;0;5006.81;0;0;0
M;90+;RIJSWIJK;247;227.51;857401.01;225472.25;41776.47;32282.74;22079.96;33836.6;114416.86;4576.87;8058.34;8201.03;470.08;83888.57;0;0;1041.22;0;236371.23;25677.65;515703.94;1370.7;0;0;14490.77;1166.53;0;0
M;90+;ROERDALEN;88;73.81;183892.63;88737.41;14468.94;30666.09;6290.92;14882.41;35789.89;2519.83;11284.74;4492.18;0;20295.01;0;0;0;0;32397.47;52361.15;173552.14;1140.57;0;0;3962.64;0;0;0
M;90+;ROERMOND;168;154.68;528449.92;146956.22;28522.72;38552.83;13983.66;26815.51;70100.35;3887.37;26387.19;11272.09;2005;41868.44;0;0;578.64;0;79239.89;19857;351817.9;471.91;0;0;8879.86;2883.76;0;0
M;90+;ROOSENDAAL;226;198.49;683850.36;182891.08;37520.5;38749.27;15631.04;31765.22;113172.36;5950.66;24747.98;7349.91;0;75515.67;0;0;14398.03;0;192368.38;61487.11;567470.04;7129.51;0;0;8970.57;521.61;0;0
M;90+;ROTTERDAM;1697;1481.71;6306353.41;1260435.52;276097.15;331235.8;156005;312764.38;750934.62;63065.61;92649.12;51732.79;5462.85;582004.93;0;0;136313.52;0;1479689.88;843177.52;5072357.9;38105.59;0;0;68991.01;28422.8;16556.48;6451.89
M;90+;ROZENDAAL;10;9.17;25293.03;9408.23;1918.82;3108.75;1332.09;2935.61;6183.23;1771.32;286.5;283.86;0;3414.28;0;0;0;0;13771.23;0;47500.6;0;0;0;490.28;0;0;0
M;90+;RUCPHEN;42;38.01;65697.65;40830.32;7052.96;5847.96;2602.56;4918.02;18799.15;1908.74;339;1843.92;0;6899.53;0;0;0;0;0;2268;73819.11;0;0;0;2748.2;0;0;702.32
M;90+;S GRAVENHAGE;1219;1074.17;4153504.37;1079094.41;191620.74;265807.63;112649.39;206613.58;612026.61;39567.3;99849.23;45254.38;10787.07;442024.88;0;0;3056.94;0;890700.15;442859.38;3328673.72;25400.25;0;0;50201.15;21649.65;1046.06;5366.33
M;90+;S HERTOGENBOSCH;370;318.14;1306809.05;299303.02;60370.65;105657.68;28393.9;59541.78;224651.13;13563.71;40608.15;17045.69;1637.22;98171.61;0;0;6785.48;0;114454.28;80591.45;773343.51;12339.5;0;0;15932.26;7636.07;18271.13;1110.42
M;90+;SCHAGEN;187;165.87;551345.72;149460.6;31686.46;38098.2;48204.59;29148.03;89621.42;8221.83;750.4;7983.9;366.64;32784.46;0;0;592.09;0;113813.95;56550.27;383181.27;0;0;0;2298.42;22728.31;0;0
M;90+;SCHERPENZEEL;27;24.45;32850.01;29872.16;4356.24;7292.33;3577.09;3812.67;14492.77;1158.41;2058;372.49;0;1979.25;0;0;0;0;0;5776.89;63170.43;0;0;0;60.11;0;0;0
M;90+;SCHIEDAM;211;182;765854.77;174643.43;34807.26;7849.08;3313.12;51375.35;113982.56;8107.19;5302.24;5951.43;848.22;67674.47;0;0;445.77;0;127904.83;95495.83;575708.84;0;0;0;3591.89;0;0;0
M;90+;SCHOUWEN-DUIVELAND;214;196.93;692895.51;188563.18;37650.36;50589.47;19675.2;48697.59;108811.4;5969.22;5244.84;3080.74;2342.85;49113.44;0;0;7815.49;0;68582.03;94879.45;871891.58;0;0;0;13920.71;0;0;0
M;90+;SIMPELVELD;35;29.6;136044.68;23620.35;5341.58;8732.37;2926.74;7562.56;17320.9;0;45.35;1490.4;637;9009.37;0;0;0;0;21868.61;2136.55;84595.56;0;0;0;6430.52;945.8;0;0
M;90+;SINT-MICHIELSGESTEL;112;99.15;404672.34;110759.51;18254.72;25743.35;8675.15;17406.96;32430.77;1099.06;306.2;2665.5;6004.01;23997.61;0;0;0;0;48359.15;1385.55;210533.26;252.01;0;0;503.57;0;0;0
M;90+;SITTARD-GELEEN;359;319.21;1231838.32;355072.49;60910.51;109018.98;33356.28;63793.75;184659.58;16218.78;54759.72;30431.23;130;96638.91;0;0;25669.8;0;155862.23;162254.98;745990.82;6356.39;0;0;18704.93;16357.14;10479.4;62.32
M; 0 t/m  4 jaar;HOF VAN TWENTE;734;655.92;1216570.87;78978.88;47086.3;25335.49;5621.67;63474.33;13078;20513.88;24035.55;73124.76;18999.11;21604.77;0;0;3134.25;0;0;0;9875.18;304.08;0;0;277151.99;0;0;0
M; 0 t/m  4 jaar;HOLLANDS KROON;1154;1033.89;1670455.53;63151.98;73482.06;36973.76;3905.58;108125.06;40728.59;38995.47;28767.03;99998.57;7227.72;17940.94;0;0;1900.97;0;0;0;31908.4;0;0;0;124607.93;0;0;0
M; 0 t/m  4 jaar;HOOGEVEEN;1231;1112.02;2830296.92;126288.75;82203.57;48147.01;40108.22;141838.84;86432.56;49031.15;37636.98;68628.42;12594.4;51651.55;0;0;1278.65;0;0;0;45363.03;0;0;0;297142.9;0;0;0
M; 0 t/m  4 jaar;HOORN;1991;1806.8;2786733.69;184297.79;133725.86;72636.23;23489.07;208611.65;57751.62;111417.53;36877.43;120606.2;6780.92;34891.16;0;0;10525.75;0;0;0;166440.39;0;0;0;217424.36;0;0;0
M; 0 t/m  4 jaar;HORST AAN DE MAAS;929;842.84;1144950.04;81044.87;59767.62;32317.46;8969.47;91831.5;41205.97;38048.81;30989.03;64041.96;9722.45;20795.72;0;0;876.78;0;0;0;135080.8;0;0;0;139744.03;0;0;0
M; 0 t/m  4 jaar;HOUTEN;1359;1227.06;2915746.31;131906.97;87536.15;42395.62;31267.91;198307.45;31320.53;44913.59;38953.34;78134.16;884.74;32292.93;0;0;6257.95;0;0;0;36443.34;0;0;0;377986.74;0;0;0
M; 0 t/m  4 jaar;HUIZEN;951;858.3;1144066.1;71347.13;61668.29;33460.95;23553.87;128709.44;19909.41;26254.12;34846.16;55130.61;0;18569.36;0;0;2489.36;0;0;0;4016.61;0;0;0;13893.52;0;0;0
M; 0 t/m  4 jaar;HULST;431;389.09;468715.01;51120.08;25413.26;15318.54;4462.44;59311.99;2103.15;12527.95;15821.58;37864.18;7619.25;2804.79;0;0;167373.64;0;0;0;272.64;0;0;0;93887.48;0;0;0
M; 0 t/m  4 jaar;IJSSELSTEIN;796;719.31;1238923.67;92930.83;52523.26;25889.61;13850.51;122904.66;25010.82;35610.25;34718.98;59176.61;5472.31;11438.72;0;0;3303.52;0;0;0;66162.4;0;0;0;249151.23;0;0;0
M; 0 t/m  4 jaar;KAAG EN BRAASSEM;852;771.41;1506479.91;70711.61;55432.32;27239.73;13801.05;110574.08;14991.41;31659.61;28508.31;55907.11;1476;20151.89;0;0;1571.21;0;0;0;218567.58;0;0;0;111216.65;0;0;0
M; 0 t/m  4 jaar;KAMPEN;1708;1526.59;2312189.35;260955.14;111042.03;47880.34;2727.46;167637.79;56241.9;56977.32;70859.03;71823.18;10475.31;39031.04;0;0;7025.62;0;0;0;166375.26;0;0;0;178699.92;0;0;0
M; 0 t/m  4 jaar;KAPELLE;306;281.3;249135.13;31271.36;20246.84;8079.27;3695.44;27591.14;2217.96;20609.19;8503.43;17711.45;2527;1857.11;0;0;331.26;0;0;0;692.64;0;0;0;123015.3;0;0;0
M; 0 t/m  4 jaar;KATWIJK;1854;1672.26;2796651.14;172902.86;120107.24;69556.7;41176.59;239632.96;29005.05;64152.7;68456.64;95584.69;1014.02;49266.48;0;0;4585.27;0;0;0;92674.17;0;0;0;425871.55;0;0;0
M; 0 t/m  4 jaar;KERKRADE;847;745.11;2832062.33;138143.34;54485.89;37279.41;9383.1;107488.35;13855.06;24604.43;51040.93;109758.63;8367.63;19207.13;0;0;38644.36;0;0;0;29208.59;0;0;0;213979.35;0;0;0
M; 0 t/m  4 jaar;KOGGENLAND;588;520.5;899405.32;71453.2;37130.84;17245.22;6083.99;49103.41;21428.42;19822.21;15843.14;26714.37;19430.68;11934.21;0;0;561.37;0;0;0;124589.03;0;0;0;10714.06;0;0;0
M; 0 t/m  4 jaar;KRIMPEN AAN DEN IJSSEL;819;730.14;1200328.06;127951.02;52519.74;23069.06;14912.8;87207.22;37988.55;27981.71;34168.49;46273.86;9680.58;11846.18;0;0;5790.98;0;0;0;36999.71;0;0;0;114411.93;0;0;0
M; 0 t/m  4 jaar;KRIMPENERWAARD;1618;1449.06;4562591.82;126436.54;104963.75;53694.82;13297.52;155260.67;36358;48328.48;46240.38;76821.43;186.7;32832.98;0;0;2964.68;0;0;0;19644.19;0;0;0;72324.95;0;0;0
M; 0 t/m  4 jaar;LAARBEEK;551;492.17;930819.25;57804.9;34918.25;24419.44;4976.05;51836.49;14670.92;15419.27;24322.54;34713.09;0;17760.66;0;0;5049.96;0;0;0;21088.02;0;0;0;63867.73;0;0;0
M; 0 t/m  4 jaar;LAND VAN CUIJK;2082;1885.1;3858713.58;237325.84;135716.42;81505.26;23403.56;256056.08;42554.26;83456.46;136614.04;176981.49;37297.86;45899.61;0;0;6873.77;0;0;0;122300.56;0;0;0;187842.57;0;0;0
M; 0 t/m  4 jaar;LANDGRAAF;707;637.54;894624.46;90645.16;46093.36;29615.81;7402.62;87508.88;8944.61;26711.98;33308.56;108791.28;2914.17;9254.22;0;0;17932.38;0;0;0;0;0;0;0;174577.04;0;0;0
M; 0 t/m  4 jaar;LANDSMEER;289;268.93;779601.73;38304.39;19254.09;10973.84;4182.04;38957.97;2763.15;11535.4;9610.01;16395.41;988.12;4521.26;0;0;569.77;0;0;0;3183.56;0;0;0;36443.24;0;0;0
M; 0 t/m  4 jaar;LANSINGERLAND;1952;1759.13;3892621.47;193285.69;110114.68;56501.8;49974.22;256256.08;36762.76;66675.95;89182.3;76497;15290.43;43620.5;0;0;7537.35;0;0;0;13813.78;0;0;0;204914.25;0;0;0
M; 0 t/m  4 jaar;LAREN;260;239.16;275240.83;22807.38;17212.52;10318.01;5906.13;29163.99;6542.78;10069.73;4801.76;19800.27;1630.44;3200.28;0;0;2595.31;0;0;0;199.16;0;0;0;733.26;0;0;0
M; 0 t/m  4 jaar;LEEUWARDEN;2993;2664.82;5947214.9;246684.63;180510.65;91508.55;51718.23;427742.15;101758.43;104564.17;57080.1;144267.3;14296.45;75229.99;0;0;10491.67;0;0;0;332843.42;0;0;0;476130.61;0;0;0
M; 0 t/m  4 jaar;LEIDEN;2402;2130.06;4421427.48;224781.29;154871.44;80462.84;38395.8;297382.62;50482.62;77786.1;110967.82;199329.13;2831.99;68992.95;0;0;9484.64;0;0;0;327406.44;420.1;0;0;122903.55;0;0;0
M; 0 t/m  4 jaar;LEIDERDORP;720;649.22;1051476.5;46259.12;47143.04;22292.27;12830.55;95525.42;8643.44;22785.96;29081.89;41567.15;0;21832.68;0;0;1039.2;0;0;0;1829.91;0;0;0;9546.42;0;0;0
M; 0 t/m  4 jaar;LEIDSCHENDAM-VOORBURG;1905;1691.55;2784412.85;169664.44;117701.47;67844.62;10763.78;197937.49;35418.48;86924.03;50655.18;107274.01;5695.7;42073.31;0;0;8675.33;0;0;0;10357.84;0;0;0;246661.01;0;0;0
M; 0 t/m  4 jaar;LELYSTAD;2271;1998.65;3862869.26;223025.24;146923.27;81322.24;7258.52;300840.52;45612.51;103618.16;80168.24;166505;1866.13;83155.8;0;0;5317.27;0;0;0;39310.91;0;0;0;401617.49;0;0;0
M; 0 t/m  4 jaar;LEUDAL;738;651.52;1050232.51;75473.14;46646.31;30653.91;6249.67;76886.21;7055.44;27288.93;29732.42;55138.48;2218.3;6793.75;0;0;1966.7;0;0;0;8641.63;0;0;0;65867.82;0;0;0
M; 0 t/m  4 jaar;LEUSDEN;808;724.39;1482794.18;61491.49;51898.02;24759.52;14758.02;80950.39;16373.96;19904.34;20536;37320.32;363.19;13429.59;0;0;1199.42;0;0;0;43569.56;0;0;0;117188.66;0;0;0
M; 0 t/m  4 jaar;LINGEWAARD;1094;977.32;4519741.84;99799.31;69807.49;41356.69;13392.13;116687.79;23314.76;43901.79;44244.12;92184.61;6534.13;24286.88;0;0;3565.02;0;0;0;56493.56;0;0;0;210409.15;0;0;0
M; 0 t/m  4 jaar;LISSE;579;518.28;441183.02;33261.07;37638.03;20969.07;7024.52;70842.3;7962.29;17011.45;34397.91;24791.83;0;13738.89;0;0;191.92;0;0;0;6756.48;0;0;0;24463.16;0;0;0
M; 0 t/m  4 jaar;LOCHEM;653;589.25;1319237.87;56626.79;42513.45;21487.07;7571.1;69933.98;33110.05;12465.73;29901.81;66812.24;3096.24;10909.43;0;0;2932.22;0;0;0;9837.2;0;0;0;22642.8;0;0;0
M; 0 t/m  4 jaar;LOON OP ZAND;590;533.91;1244898.46;79823.77;38186.2;25768.05;5011.02;70399.47;12175.2;22340.85;38974.71;40325.25;6020.57;15942.37;0;0;2008.21;0;0;0;54529.46;0;0;0;79917;0;0;0
M; 0 t/m  4 jaar;LOPIK;403;361.41;686744.34;55989.13;26250.04;15156.75;6470.48;55248.44;10701.43;15561.32;13722.05;34036.49;5033.79;6292.76;0;0;1610.6;0;0;0;9500.17;0;0;0;82657.89;0;0;0
M; 0 t/m  4 jaar;LOSSER;545;493.54;1145150.63;43545.65;35621.11;15490.91;4282.71;55607.51;12172.49;21959.31;18075.24;43239.72;9766.65;12689.26;0;0;2642.97;0;0;0;17340.76;257.94;0;0;195811.39;0;0;0
M; 0 t/m  4 jaar;MAASDRIEL;596;532.43;1026528.7;91068.25;37917.67;21561.01;7159.57;55253.81;20455.03;21005.34;39515.74;23307.81;2923.6;10722.57;0;0;980.38;0;0;0;699.45;0;0;0;89511.87;0;0;0
M; 0 t/m  4 jaar;MAASGOUW;500;447.65;1125872.68;102831.83;31873.24;21711.78;4228.97;62734.12;22383.04;15530.34;29058.82;26472.61;1046.58;12757.7;0;0;4025.97;0;0;0;61698.6;0;0;0;48471.78;0;0;0
V;25 t/m 29 jaar;S HERTOGENBOSCH;6136;5988.31;5701647.14;1664438.78;445713.08;402309.61;84148.68;448036.72;248389;35826.56;66010.4;73275.2;20979.02;72530.46;596529.69;657203.35;60403.37;0;0;0;100439.69;6786.03;23121.14;0;92266.21;3785038.58;373613.36;49167.17
V;25 t/m 29 jaar;SCHAGEN;1204;1180.73;1395656.68;186623.25;87117.96;55933.31;4107.97;108681.74;61950.79;5966.24;8824.04;18917.35;1942.72;20075.84;244682.03;199894.41;5013.78;0;0;0;867.5;3305.63;22280.28;0;24626.71;590373.52;317871.21;17100.63
V;25 t/m 29 jaar;SCHERPENZEEL;307;303.32;321975.28;25013.21;22361.92;15663.27;6430.88;22344.38;8752;1958.83;11962.79;2181.94;0;7057.53;106550.88;96572.33;0;0;0;0;0;3483;0;0;56.69;145021.83;70740.33;4425.9
V;25 t/m 29 jaar;SCHIEDAM;3028;2918.3;3391030.28;349655.19;219672.53;57835.74;29426.39;353073.26;105359.4;18341.11;30996.52;32679.82;2697.19;54859.91;563573.19;510198.67;25582.37;0;0;2138.52;15535.72;0;7413.16;0;11822.69;1378305.08;127489.78;22778.22
V;25 t/m 29 jaar;SCHIERMONNIKOOG;23;21.24;6382.23;1181.25;1573.66;1139.38;376.73;4549.39;4207.32;0;1178.1;0;0;0;2314.02;847.2;814.88;0;0;0;0;0;0;0;0;11996.68;0;436.14
V;25 t/m 29 jaar;SCHOUWEN-DUIVELAND;753;734.82;1174706.51;124648.32;54626.52;41228.64;13090.46;56757.08;45821.54;6000.63;7673.65;9290.02;5877.52;20099.25;53656.63;17328.18;1390.79;0;0;0;440.04;1918.62;471318.89;0;684.23;279674.05;165117.29;3823.83
V;25 t/m 29 jaar;SIMPELVELD;229;225.75;268945.01;27069.05;16875.93;15288.88;5396.53;23550.54;14504.58;87.35;1045.4;2444.69;0;3499.83;53678.67;41158.82;11848.99;0;0;0;0;0;0;0;311.63;118179.49;0;453.83
V;25 t/m 29 jaar;SINT-MICHIELSGESTEL;604;594.96;681077.47;232043.8;44159.95;47700.1;7865.36;36994.01;33577.91;2928.37;9092.32;6871.08;272.91;12193.77;134697.59;123401.42;1251.84;0;0;0;3238.15;0;0;0;680.63;427594.57;97922.31;11731.34
V;25 t/m 29 jaar;SITTARD-GELEEN;2565;2510.34;3992970.53;398095.55;191258.12;191144.17;39396.42;237715.48;112753.82;15950.09;61596.2;43063.01;9472.18;48443.43;375004.36;407907.16;49521.62;0;0;0;38121.99;98876.09;0;0;5002.32;1826816.93;264379.19;55929.79
V;25 t/m 29 jaar;SLIEDRECHT;798;791.98;1046041.03;112373.99;59132.46;38477.16;8798.62;44099.1;42535.45;13149.53;2109.5;3298.42;40.18;24861.7;240419.08;243638.22;3584.58;0;0;0;701.24;13290.84;0;0;243.96;436846.1;271040.09;18323.11
V;25 t/m 29 jaar;SLUIS;496;476.93;443729.96;70900.15;34119.87;23126.24;6269.18;39983.57;33752.38;10595.67;8356.44;4060.85;27617.5;3726.84;99411.37;79759.06;146566.13;0;0;0;12462.12;1114.56;0;0;454.63;179302.27;11628.74;3205.16
V;25 t/m 29 jaar;SMALLINGERLAND;1435;1419.2;1871125.29;261166.26;110176.1;94392.58;27504.11;146021.59;102259.89;4759.25;15651.43;14504.08;4044.84;23990.96;364937.67;337774;18280.4;0;0;0;10726.36;0;0;0;923.62;897486.86;133275.62;12635.11
V;25 t/m 29 jaar;SOEST;1174;1152.5;1223606.29;171557.99;87119.24;72866.36;23442.95;112202.39;82666.76;1187.73;36399.62;18274.34;5900.23;16007.55;201588.43;226636.9;13686.55;0;0;0;9402.4;0;18005.2;0;1370.61;944734.13;210064.52;13763.43
V;25 t/m 29 jaar;SOMEREN;616;606.15;765497.42;70058.86;44018.38;39008.23;11950.99;38199.86;28863;3681.12;12906.3;8466.96;2579.6;6438.38;121368.4;101605.14;5013.85;0;0;0;29772.39;0;20027.73;0;2290.94;235519.58;0;2045.98
V;25 t/m 29 jaar;SON EN BREUGEL;374;369.37;414185;48144.15;26929.11;25304.84;9818.32;25411.79;14908;4826.23;10164.66;5519.33;573.16;7223.23;78784.1;74768.59;514.46;0;0;0;0;0;1599.4;0;688.91;141177.56;6161.89;690.67
V;25 t/m 29 jaar;STADSKANAAL;767;755.75;1120420;138416.16;57789.73;54191.04;14688.37;61604.45;74016.7;9270.54;12768.39;15355.97;5265.61;31099.89;163342.16;215945.68;2086.02;0;0;0;857.22;3182.73;0;0;74.67;353152.15;51081.24;4163.29
V;25 t/m 29 jaar;STAPHORST;479;476.96;551698.14;278117.1;35565.69;24137.56;12738.12;30006.75;45799.51;2699.46;6333.26;5103.05;351.36;6464.01;159501.09;148143.48;912.68;0;0;0;991.44;0;0;0;1164.19;146689.37;46023.59;1575.46
V;25 t/m 29 jaar;STEDE BROEC;536;527.1;366595.42;52329.86;38524.32;32460.91;7709.24;37631.06;32038.83;4542.61;7701.46;8585.68;0;8742.81;27393.09;3214.66;2538.55;0;0;0;16398.17;0;462076.43;0;654.99;184044.68;14202.06;7733.52
V;25 t/m 29 jaar;STEENBERGEN;615;597.7;625892.99;94250.99;43191.2;41021.98;11153.1;41855.41;35659.53;2861.59;9143.72;8174.12;865.5;11604.08;51064.79;6338.48;9778.88;0;0;0;5485.24;0;438987.87;0;187.71;260329.18;0;4665.87
V;25 t/m 29 jaar;STEENWIJKERLAND;1094;1072.54;1113502.32;171118.66;80469.67;68253.31;29618.95;81626.41;100159.53;10733.81;19596.69;12486.3;16702.66;12609.72;278556.05;269483.72;1939.37;0;0;0;3416.03;32476.74;1447;0;808.53;538509.31;58660.69;3105.18
V;25 t/m 29 jaar;STEIN;543;533.7;634207.84;55508.84;40279.27;40342.92;7375.23;48279.02;12765.22;3176.02;8416.02;9503.43;0;8605.61;104327.39;100395.43;5695.96;0;0;0;814.72;0;0;0;61.61;320693.82;57724.14;8794.93
V;25 t/m 29 jaar;STICHTSE VECHT;1520;1476.18;1674519.18;185965.44;108040.85;90660.83;39476.31;132901.84;73996;10111.35;23126.8;17421.97;3304.46;27924.92;297259.19;251454.72;14657.82;0;0;0;4842.46;18630.78;17871;0;351557.05;613789.84;95949.8;11825.27
V;25 t/m 29 jaar;SUDWEST-FRYSLAN;2086;2065.32;2092180.31;280370.74;156320.68;122654.13;39126.62;184235.07;90680.73;8323.13;15823.76;20796.69;12309.31;39571.08;501643.34;445349.54;14385.64;0;0;0;1086.38;0;898.82;0;2677.93;1145348.54;74812.17;16944.7
V;25 t/m 29 jaar;TERNEUZEN;1280;1232.7;1614396.85;163877.38;60253.26;48186.55;24450.03;233223.66;68127.12;5753.55;9210.08;15755.1;15666.39;34296.91;306777.82;291907.53;225116.2;0;0;0;3562.1;703.8;1534.82;0;497.99;671335.75;156347.38;19792.11
V;25 t/m 29 jaar;TERSCHELLING;151;145.54;140067.71;18283.93;10599.4;14185.57;2926.18;66893.09;8536.01;0;224.77;224.76;0;21904.54;20194.97;4216.62;6378.26;0;0;0;1571.8;0;0;0;357.74;48369.93;0;0
V;25 t/m 29 jaar;TEXEL;395;386.68;405459.96;121123.15;27497.8;18723.33;1288.37;40557.88;20571.87;2153.61;5024.61;11611.94;264.79;9388.07;77416.16;114433.35;9966.73;0;0;0;4688.32;0;0;0;0;77490.52;1739;1914.23
V;25 t/m 29 jaar;TEYLINGEN;953;934.42;936194.15;121529.77;68575.84;53934.04;18821.16;81810.69;70367.81;1487.55;9578.58;10734.8;4922.32;5829.8;191715.4;145727.47;2052.59;0;0;0;2644.74;0;0;0;2841.57;370392.18;54545.47;5737.27
V;25 t/m 29 jaar;THOLEN;775;765.94;838686;109788.39;56737.45;65934.52;10748.59;51642.55;80236.13;10623.27;13750.22;13642.35;1717.14;16788.53;116630.25;11558.57;7673.04;0;0;0;21697.86;194.22;671137.9;0;208.46;268355.91;21677.33;10085.72
