GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_TWEEDELIJNS_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_EERSTELIJNS_PSYCHOLOGISCHE_ZORG;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_OVERIG
V;85 t/m 89 jaar;ROTTERDAM;6531;6216.86;19660971.5;5306301.92;934772.03;617478.43;644714.29;476318.15;2986958.06;294147.62;428507.38;80940.09;38202.81;1204753.72;0;0;0;123338.39;0;205168.33
V;85 t/m 89 jaar;ROZENDAAL;24;24;51433.27;13176.55;0;2502.16;1981.66;2067.48;5785.93;329.95;6187.41;287.13;0;1256.48;0;0;0;0;0;928
V;85 t/m 89 jaar;RUCPHEN;159;147.67;435156.55;133464.65;16939.72;13770.39;16065.15;12599.22;80541.22;2394.34;10074.91;2058.17;4122.95;23377.49;0;0;0;58.82;0;21777.05
V;85 t/m 89 jaar;S GRAVENHAGE;5151;4920.28;14623560.56;4415518.07;1576604.21;486644.67;507766.94;375734.2;2405110.46;230995.69;958212.23;82065.93;72307.27;809499.21;0;0;286.53;15877.47;2.52;266699.44
V;85 t/m 89 jaar;S HERTOGENBOSCH;1237;1189.05;3543500.96;1192145.95;194999.01;115714.95;137658.22;109482.15;600777.56;48347.67;162854.91;20868.98;8573.49;166609.84;0;0;437.12;843.73;1.26;55355.7
V;85 t/m 89 jaar;SCHAGEN;388;372.94;893540.19;366191.01;77940.83;37204.74;45046.42;50087.41;219978.45;6922.72;25918.35;13262.15;4167.46;56089.89;0;0;0;343.65;3.78;22392
V;85 t/m 89 jaar;SCHERPENZEEL;75;73.11;147838.68;58931.48;2654.87;7626.95;9357.97;6497.3;39934.45;5089.25;3277.1;338.78;1811.79;6389.06;0;0;0;0;0;3448.87
V;85 t/m 89 jaar;SCHIEDAM;888;841.95;2458255.05;645834.86;174761.76;77873.03;75876.09;56035.46;307427.68;24665.85;38540.72;6440;9213.88;145544.87;0;0;1117.17;4131.54;0;22278.54
V;85 t/m 89 jaar;SCHIERMONNIKOOG;17;17;23675.6;8724.43;2062.13;1667.46;3304.86;3559.33;6268.67;887.1;1303.35;0;1.25;5440;0;0;0;0;13.86;0
V;85 t/m 89 jaar;SCHOUWEN-DUIVELAND;435;415.05;1016434.74;359512.07;21781.98;40391.01;40800.07;57851.97;198432.46;16566.41;78182.99;3555.07;6686.43;109193.84;0;0;198.85;20065.03;0;30245.76
V;85 t/m 89 jaar;SIMPELVELD;99;94.46;216669.65;75287.22;3051.55;8981.97;8453.62;7954.76;63004.5;3173.22;46646.41;2814.53;361.92;14643.21;0;0;0;180.56;0;18259.82
V;85 t/m 89 jaar;SINT ANTHONIS;111;106.63;317085.07;94738.57;4771.35;10349.57;13173.33;11275.33;60916.25;2480.42;15715.59;2817.53;302.28;16507.59;0;0;0;0;0;7916.35
V;85 t/m 89 jaar;SINT-MICHIELSGESTEL;260;249.7;549753.64;213377.52;40821.23;24025.93;30705.06;24266.31;149327.73;7519.96;23796.5;1374.44;283.48;27065.11;0;0;0;0;0;14746.18
V;85 t/m 89 jaar;SITTARD-GELEEN;1108;1050.9;3072322.11;997141.94;141080.07;100763.16;135077.35;86206.43;603599.7;20864.15;207149.77;39754.19;6794.5;147313.01;0;0;0;34709.28;0;78217.94
V;85 t/m 89 jaar;SLIEDRECHT;297;282.78;724269.5;327355.74;10675.24;26705.17;25045.19;14115.04;181293.47;16276.05;24971.04;2615.82;404.41;42900.51;0;0;0;909.49;1.26;20989.2
V;85 t/m 89 jaar;SLUIS;407;391.86;1011312.46;352240.19;32679.17;36905.07;39566.95;31874.58;168883.23;14024.51;128181.38;4740.32;12553.7;66141.17;0;0;438.56;75566.79;0;19981.61
V;85 t/m 89 jaar;SMALLINGERLAND;528;503.76;1094441.52;443735.73;35989.87;49707.06;50160.29;65296.95;289760.95;13912.47;32565.93;7765.42;2820.92;74493.13;0;0;0;190.89;380.11;26425.86
V;85 t/m 89 jaar;SOEST;539;519.55;1300812.93;455867.08;61106.02;53680.27;56193.24;54371.53;291491.57;15593.21;123776.64;10928.95;8096.61;79924.69;0;0;525.97;240.55;1.26;28713.45
V;85 t/m 89 jaar;SOMEREN;148;141.75;562109.44;123611.72;9319.86;13188.84;16536.23;18376.43;87624.06;715.06;20988.54;2811.15;3899.49;14944.75;0;0;0;0;0;6823.25
V;85 t/m 89 jaar;SON EN BREUGEL;145;138.38;378942.97;104499.9;16489.83;13877.49;17574.85;21417.48;76578.82;4688.34;18042.73;4082.44;149.91;17978.72;0;0;0;0;0;11817.52
V;85 t/m 89 jaar;STADSKANAAL;408;392.86;1116217.57;347477.08;136963.53;38753.58;44576.13;42008.72;247196.94;11021.13;21554.69;6777.78;1021.58;72742.29;0;0;0;0;1.26;26454.21
V;85 t/m 89 jaar;STAPHORST;91;87.92;365585.89;82081.22;4759.42;8886.9;9778.42;6101.23;85867.06;1603.21;10396.72;1092.17;6727.02;14469.52;0;0;0;0;0;6399.2
V;85 t/m 89 jaar;STEDE BROEC;142;138.61;363959.03;127462.71;37975.12;13593.14;14247.84;14252.64;65605.63;5860.84;8836.57;2537.94;1821.33;23709.13;0;0;0;94.55;0;13334
V;85 t/m 89 jaar;STEENBERGEN;247;235.61;708463.99;228523.08;30623.68;23263.66;31435.52;17427.11;116148.45;6355.45;40638.1;7564.42;245.48;32165.31;0;0;0;1414.36;0;18988.55
V;85 t/m 89 jaar;STEENWIJKERLAND;488;466.28;1251804.74;436667.62;49052.01;46046.02;57741.22;47200.44;283184.53;5781.2;42455.54;7612.01;13699.45;78108.96;0;0;0;0;53.85;28925.57
V;85 t/m 89 jaar;STEIN;241;230.87;813361.26;214704.98;21775.74;22481.41;31669.39;19516.02;150347.52;4595.25;39465.47;7544.76;418.22;41318.11;0;0;0;12721.29;0;20848.73
V;85 t/m 89 jaar;STICHTSE VECHT;524;508.63;1268880.75;422148.46;45778.01;49444.03;66593.54;48720.8;240932.89;13028.4;80196.08;10209.43;1696.15;81847.77;0;0;211.8;6878.56;2.52;21158.04
V;85 t/m 89 jaar;SUDWEST-FRYSLAN;876;833.27;1832673.17;779381.2;94508.54;83403.85;101252.44;145263.08;497406.71;12790.93;62967.75;10971.52;9127.72;176533.26;0;0;0;524.24;691.54;61443.36
V;85 t/m 89 jaar;TERNEUZEN;700;670.19;1674822.49;573821;94332.09;62152.57;69001.05;50274.35;279779.84;18365.46;56943.12;5735.17;12088.47;129693.54;0;0;264.12;78554.64;0;47869.95
V;85 t/m 89 jaar;TERSCHELLING;44;42.13;124147.79;44724.3;3951.63;4148.99;6884.26;13844.77;14032.56;1329.63;7911.86;425.21;1464.23;33906.63;0;0;0;0;39.36;1360
V;85 t/m 89 jaar;TEXEL;133;124.39;266685.78;131024.64;41019.09;12464.47;18961;11237.06;50029.32;3712.61;20492.42;3115.31;2170.2;18268.6;0;0;0;0;1.26;5250
V;85 t/m 89 jaar;TEYLINGEN;328;307.99;711110.73;264551.77;17307.43;28462.11;34136.51;34779.56;186724.46;11249.48;47518.06;2376.96;2483.78;32296.75;0;0;376.57;0;0;4555.37
V;85 t/m 89 jaar;THOLEN;236;224.02;512596.34;238169.53;4613.51;21342.7;26195.24;12753.19;124662.46;11549.18;12943.64;2111.47;2326.04;37679.96;0;0;0;34317.32;0;21514.29
V;85 t/m 89 jaar;TIEL;333;309.31;905837.63;273048.84;45948.51;29238.58;34438.22;27282.21;158169.21;6891.18;28164.02;8650.16;575.29;58207.16;0;0;0;1895.84;0;23992.18
V;85 t/m 89 jaar;TILBURG;1762;1685.98;4492034.95;1633338.36;469691.14;164282.65;167720.1;139333.15;974839.21;85610.97;216118.85;66590.29;11308.94;214884.65;0;0;82.04;6947.8;0;100212.43
V;85 t/m 89 jaar;TUBBERGEN;170;160.33;388869.7;141679.75;9119.61;15539.93;14297.47;13019.79;87207.75;3162.32;24537.61;3963.76;1049.75;18549.84;0;0;0;19000.64;0;10431.73
V;85 t/m 89 jaar;TWENTERAND;269;253.11;554832.35;251689.89;29963.74;24232.57;31013.4;25308.53;147961.81;5787.68;19482.92;4142.19;1141.47;47147.91;0;0;0;0;1.26;21192.51
V;85 t/m 89 jaar;TYNAARLO;449;423.54;1050481.46;350966.34;59728.17;41506.15;54584.59;38406.42;169825.49;8368.67;41124.47;7571.79;2293.81;83443.9;0;0;0;0;2.52;27113.93
V;85 t/m 89 jaar;TYTSJERKSTERADIEL;335;319.89;855504.12;268611.7;7212.55;29303.36;36002.91;29344.21;188147.62;6283.43;31386.44;21956.78;4740.67;69559.12;0;0;186.73;12.92;244.98;22292.08
V;85 t/m 89 jaar;UDEN;325;313.14;963506.67;262088.28;50621.01;29453.3;42415.41;31642.24;156414.77;9250.35;23546.19;3660.02;4570.71;47815.5;0;0;73.31;3000.43;0;16470.15
V;85 t/m 89 jaar;UITGEEST;75;70.04;146067.74;64714.63;25219;6662.92;8962.86;3857.75;30476.45;2482.75;7617.36;3323.89;0;14244.71;0;142.92;0;0;0;1155
V;85 t/m 89 jaar;UITHOORN;251;243.47;675544.51;209339.62;9962.41;23612.31;27935.47;24920.06;140519.32;11830.88;54843.86;4634.3;3526.48;33511.54;0;0;0;5112.67;0;16878.77
V;85 t/m 89 jaar;URK;78;72.63;203282.63;80247.69;587.68;7006.06;7967.11;10412.89;43202.75;1873.34;2678.85;2689.49;19204.13;18344.4;0;0;0;0;1.26;9215
V;85 t/m 89 jaar;UTRECHT;2074;2003.26;5795780.89;1807968.13;455724.45;195852.56;203987.56;201804.37;1040228.3;65224.38;239304.72;43081.32;5194.05;357906.64;0;0;977.69;1434.01;1.26;152469.24
V;85 t/m 89 jaar;UTRECHTSE HEUVELRUG;768;729.3;2121589.73;661015.01;188785.68;70861.24;113975.88;95326.59;331167.8;28690.99;107628.43;35738.44;9377.11;109312.74;0;0;876.5;15452.36;1.26;24824.51
V;85 t/m 89 jaar;VAALS;133;125.08;239941.28;147186.96;25431.71;11274.52;17360.38;7995.68;125061.4;3032.82;79709.63;8716.33;0;15064.36;0;0;0;39553.98;0;42504.48
V;85 t/m 89 jaar;VALKENBURG AAN DE GEUL;253;237.91;629955.01;246847.61;59546.83;23581.04;39362.66;31017.06;138677.3;8666.31;70616.42;8856.87;1130.85;40717.68;0;0;1430.66;12157.66;0;23330.63
V;85 t/m 89 jaar;VALKENSWAARD;323;311.59;897233.69;237465.76;35567.07;29832;27041.63;26368.13;132058.16;7787.72;28841.44;4166.34;5810.54;38321.07;0;0;356.52;864.32;0;35343.01
V;85 t/m 89 jaar;VEENDAM;362;341.38;1060514.7;326363.83;70008.93;34992.92;44067.87;39796.37;252591.17;10087.83;27067.22;4318.31;18567.17;80449.9;0;0;1363.51;0;0;14911.93
V;85 t/m 89 jaar;VEENENDAAL;531;506.03;1432870.81;472703.91;37218.68;50295.2;57388.28;44791.87;251364.93;18679.82;32278.6;8018.47;6495.11;93594.03;0;0;0;225.97;1.26;14759.62
V;85 t/m 89 jaar;VEERE;245;231.92;405360.18;185138.84;31033.55;21538.78;24710.11;19374.6;115418.11;3180.71;59908.1;2914.69;3410.45;49397.99;0;0;0;49504.86;0;14921.65
V;85 t/m 89 jaar;VELDHOVEN;307;297.77;950782.03;206622.75;21523.25;29637.45;27881.36;36578.07;120481.69;22114.08;31479.11;8546.82;807.44;59240.65;0;0;0;368.59;0;38486.17
V;85 t/m 89 jaar;VELSEN;819;779.47;2074474.63;672835.39;136042.16;75540.51;82472.88;64989.66;358343.96;25872.87;76155.99;17594.1;924.27;115185.86;0;0;0;91.47;1.26;40312.05
V;85 t/m 89 jaar;VENLO;1065;1019.39;2976787.19;1046850.08;429846.78;101754.48;112973.11;95330.44;537041.17;25476.56;164620.4;22553.22;9994.55;172911.11;0;0;595.69;2625.83;0;77133.86
V;85 t/m 89 jaar;VENRAY;339;317.32;847291.75;292386.29;203510.83;32351.34;33922.39;30411.15;160559.95;21853.27;40390.95;8461.51;4613.04;54688.87;0;0;0;1584.58;0;27028.11
V;85 t/m 89 jaar;VIJFHEERENLANDEN;529;511.76;1368569.8;463679.09;51712.96;49226.07;56090.81;51190.59;251517.78;23458.82;52050.44;2720.72;5980.36;74754.41;0;0;209.06;0;2.52;30757.02
V;85 t/m 89 jaar;VLAARDINGEN;933;888.01;2563891.57;808990.3;114470.91;86720.83;74333.45;58258.27;388123.43;43902.32;47948.49;15564.62;4806.46;140474.72;0;0;434.2;2923.01;1.26;25421.93
V;85 t/m 89 jaar;VLISSINGEN;589;564.92;1550799.25;536995.94;33725.98;54048.41;50556.92;58769.07;261417.7;26375.99;60009.28;16044.77;5608.1;133583.98;0;0;570.44;25963.24;0;52774.59
V;85 t/m 89 jaar;VOERENDAAL;120;116.1;213609.57;117213.9;4149.32;11884.8;14308.04;7068.12;62567.28;2928.88;20232.91;5212.9;1015.31;10719.62;0;0;0;22.02;0;18806.38
V;85 t/m 89 jaar;VOORSCHOTEN;304;289.29;989759.16;268175.8;34528.24;28155.54;39136.41;28636.27;148691.3;3736.9;28856.58;3070.12;2020.46;56799.63;0;0;910.61;0;1.26;17335.93
V;85 t/m 89 jaar;VOORST;261;254.95;775438.9;233532.26;19919.53;25423.77;29109.83;33964.52;154303.38;15689.59;20100.49;3562.55;7850.95;33609.56;0;0;0;1034.84;0.63;5948
V;85 t/m 89 jaar;VUGHT;326;309.81;838643.73;241189.35;19535.11;28265.18;26527.59;31885.81;160738.01;8426.9;44254.63;8739.24;1.01;47619.55;0;0;0;785.12;0;15131.7
V;85 t/m 89 jaar;WAADHOEKE;440;420.67;1204667.11;419094.29;43912.71;43664.16;55419.84;63708.28;248366.6;9033.6;75345.85;10094.01;4046.49;87516.95;0;0;0;130.91;423.3;32874
V;85 t/m 89 jaar;WAALRE;179;171.38;499366.16;120440.44;18786.19;17141.3;22032.59;24984.74;79741.83;12325.13;26068.38;4153.6;0;12520.55;0;0;598.22;178.26;0;18611.03
V;85 t/m 89 jaar;WAALWIJK;451;426.84;1173854.54;433474.72;17931.85;41128.62;55524.13;48668.67;264564.9;15623.82;62061.23;5454.8;1737.99;65623.53;0;0;54.15;0;0;24932.83
V;85 t/m 89 jaar;WADDINXVEEN;228;215.98;717971.49;171469.76;13660.62;21355.45;23263.68;18327.24;118909.14;5253.29;18024.07;10532.69;2823.21;32362.82;0;0;0;0;0;15322.45
V;85 t/m 89 jaar;WAGENINGEN;418;401.66;1048188.05;293390.61;19205.97;34227.98;33045.82;32306.71;190711.45;10786.17;64994.72;5523.07;1696.67;56598.04;0;0;1562.46;475.59;1.26;9752.9
V;85 t/m 89 jaar;WASSENAAR;461;439.12;1252701.19;379040.11;139029.59;44110.75;54611.78;32486.92;193614.67;9346.3;129782.05;7800.29;2233.04;55692.75;0;0;216.93;18838.39;0;28877.28
V;85 t/m 89 jaar;WATERLAND;144;139.45;349780.41;162138.73;66511.56;14567.43;19110.22;16049.65;87187.94;4625.13;9892.46;3428.93;10.86;25653.66;0;0;0;0;1.26;13776.41
V;85 t/m 89 jaar;WEERT;480;459.17;1297500.23;431171.7;41892.93;44142.44;49458.47;55008.74;249723.77;25871.17;53977.81;12882.5;9476.75;49553.78;0;0;0;3935.73;0;60731.74
V;85 t/m 89 jaar;WEESP;203;192.23;372950.64;88135.2;43009;16686.3;19871.45;18414.85;72796.97;7034.76;13452.74;4792.91;1511.5;30575.96;0;0;719.91;732.43;0;7955.15
V;85 t/m 89 jaar;WEST BETUWE;364;351.91;862342.5;288978.92;51481.24;33810.02;32584.54;27328.82;201509.49;8457.2;40358.89;5984.63;1860.38;42574.49;0;0;0;0;0;23985.18
V;85 t/m 89 jaar;WEST MAAS EN WAAL;163;156.4;414505.33;131881.01;1982.87;14490.46;15630.6;13512.11;74558.67;4178.92;13737.68;1189.28;645.39;22246.21;0;0;0;0;0;6990
V;85 t/m 89 jaar;WESTERKWARTIER;521;505.51;1165485.15;438195.43;52981.42;49210.12;76960.63;70624.58;299779.16;12289.16;30465.11;3226.05;1728.35;95519.03;0;0;0;0;12.91;36148.93
V;85 t/m 89 jaar;WESTERVELD;262;253.24;641640.52;266138.41;20786.95;25650.1;27105.25;33524.78;164654.27;9716.77;19807.64;2334.92;1828.79;61483.02;0;0;0;124.38;10.71;15260.51
V;85 t/m 89 jaar;WESTERVOORT;107;99.61;279536.36;100895.54;55871.96;9261.28;8366.66;11399.1;76114.61;10714.25;4312.31;1054.65;127.42;13877.19;0;0;0;0;0;5733.36
V;85 t/m 89 jaar;WESTERWOLDE;333;317.52;938046.9;276045.55;180370.53;31931.34;35455.59;35479.94;182721.04;12005.65;16686.95;5127.8;1493.34;83695.89;0;0;0;330.08;1.26;18423.95
V;85 t/m 89 jaar;WESTLAND;847;816.01;2471627.82;801297.5;133286.24;80935.29;95180.74;53602.38;406765.17;20523.07;65880.78;6974.22;16744.14;105797.61;0;0;0;7035.93;0;26597.08
V;85 t/m 89 jaar;WESTSTELLINGWERF;314;302.99;823291.32;252398.14;36918.28;29766.66;29039.05;26567.62;155301.82;14349.86;26358.86;3786.88;3478.46;44107.76;0;0;566.59;117.5;141.71;20117.44
V;85 t/m 89 jaar;WESTVOORNE;207;200.48;470605.28;141400.31;38360.75;19255.81;23419.18;21952.23;81412.97;5756.58;28054.46;1402.61;4377.47;27624.65;0;0;0;46.69;0;11823.97
V;85 t/m 89 jaar;WIERDEN;188;180.89;312600.07;177740.84;3523.39;16960.18;18992.3;18182.41;95514.5;8493.76;22384;2967.85;0;19125.63;0;0;0;71.31;0;6679.19
V;85 t/m 89 jaar;WIJCHEN;333;311.12;922907.47;317140.35;113821.45;30845.57;45195.2;44065.06;176910.09;9175.69;51277.45;6175.73;4901.44;62116.33;0;0;293.22;0;0;10169.52
V;85 t/m 89 jaar;WIJDEMEREN;285;274.82;857774.77;245930.77;11242.7;27057.63;34789.05;37742.15;142517.75;9358.53;45092.01;12469.29;207.89;33444.32;0;0;0;651.73;1.26;6035.7
V;85 t/m 89 jaar;WIJK BIJ DUURSTEDE;131;124.21;375690.03;99333.01;20991.95;12364.34;12732.58;12818.85;90213.84;5456.96;8868.94;3883.05;132.04;22129.55;0;0;0;0;0;8066.72
V;85 t/m 89 jaar;WINTERSWIJK;353;332.01;1004010.91;316952.64;42837.7;32482.21;29864.8;31972.66;146665.46;15597.25;30812.51;2035.98;6313.54;49026.07;0;0;0;17195.22;0;18788.62
V;85 t/m 89 jaar;WOENSDRECHT;196;187.62;536027.31;198000.78;9649.6;18026.71;22392.15;13092.75;102200.73;3893.42;19467.16;4946.83;743.91;28466.07;0;0;0;20277.11;0;20696.45
V;85 t/m 89 jaar;WOERDEN;396;376.73;1192394.26;342834.57;190520.44;34654.34;44371.14;30013.3;165857.25;10306.26;33693.74;6248.16;1920.46;63554.73;0;0;0;7895.87;0;17926.64
V;85 t/m 89 jaar;WORMERLAND;123;118.66;339055.51;141583.66;11309.38;12238.4;13325.67;7642.25;39228.72;1815.93;6303.8;16465.09;575.92;15879.99;0;0;366.52;522.95;1.26;2420.59
V;85 t/m 89 jaar;WOUDENBERG;79;74.06;194535.01;56562.05;2573.58;7787.28;8853.31;7027.64;33740.97;1320.01;4463.2;2191.2;12.08;9537.54;0;0;0;0;0;3164.36
V;85 t/m 89 jaar;ZAANSTAD;1404;1340;3317218.01;1164627.13;215748.44;132222.18;143261.42;124792.05;615427.59;47016.34;111449.57;27093.19;6285.78;204110.2;0;0;0;6297.05;1.26;45025.2
V;85 t/m 89 jaar;ZALTBOMMEL;225;213.59;743978.97;228283.31;5828.27;20598.5;30369.25;30526.58;119883.12;5967.22;19091.95;3207.59;14336.43;33179.19;0;0;0;1216.58;0;12060.25
V;85 t/m 89 jaar;ZANDVOORT;273;259.1;798606.39;217015.93;20041.82;24213.68;31156.75;24715.88;110006.51;7290.54;31498.54;2881.72;898.16;48102.54;0;0;285.33;4473.3;0;4110.25
V;85 t/m 89 jaar;ZEEWOLDE;55;52.33;199408.81;41443.29;7021.15;5291.41;4881.65;4725.82;23961.18;2265.72;11297.68;1161.22;749.78;14994.29;0;0;0;0;0;1894.89
V;85 t/m 89 jaar;ZEIST;847;815.16;2136374.9;660908.26;67157.78;78888.1;72773.07;66522.42;381576.93;24165.04;159757.6;25228.03;1767.93;108142.26;0;0;283.75;8839.1;2.52;34870.87
V;85 t/m 89 jaar;ZEVENAAR;383;369.67;858704.86;264495.37;20523.95;34688.54;32631.28;25948.13;199189.06;15128.42;27707.2;4970.75;731.89;36430.26;0;0;0;0;0;21525.88
V;85 t/m 89 jaar;ZOETERMEER;875;845.04;2795435.28;735526.03;214799.23;83229.52;83913.85;67358.02;510708.27;39229.49;160763.96;15946.84;5789.54;102236.4;0;0;0;4316.34;1.26;76992.02
V;85 t/m 89 jaar;ZOETERWOUDE;56;53.93;166213.02;59000.95;9051.85;5549.04;7863.33;7600.8;40823.74;2621.96;14743.3;476.3;132.22;13786.3;0;0;0;0;0;422.1
V;85 t/m 89 jaar;ZUIDPLAS;322;306.12;728770.97;295704.99;17798.38;30489.56;39492.07;36561.17;163706.28;23336.9;34443.07;7080.27;350.18;34535.15;0;0;0;136.55;0;8637.52
V;85 t/m 89 jaar;ZUNDERT;216;203.66;565497.78;182306.89;6445;19980.05;20026.72;14576.31;101208.27;9147.44;48179.64;3842.71;9602.73;20848.64;0;0;0;0;0;30198.22
V;85 t/m 89 jaar;ZUTPHEN;508;494.3;1263734;370748.38;95641.01;48251.65;43638.89;45889.94;295322.12;20216.13;54641.69;12004.79;3931.96;69988.32;0;0;0;124.51;2.52;27576.68
V;85 t/m 89 jaar;ZWARTEWATERLAND;157;148.72;337282.9;144995.85;2388.66;14817;16172.64;12488.21;73273.8;3026.19;9828;1223.71;1181.23;18222.63;0;0;0;0;0;11780
V;85 t/m 89 jaar;ZWIJNDRECHT;538;514.33;1439504.02;464364.13;7048.7;49612.1;48336.52;26967.81;253616.63;26908.95;77568.8;11517.13;975.74;86568.32;0;0;0;6025.33;0;26680.85
V;85 t/m 89 jaar;ZWOLLE;1116;1059.9;3159740.86;1055265.61;219667.08;106373.21;119607.7;128263.37;581956.73;33562.08;159264.64;13501.13;4529.69;187429.56;0;0;0;645.28;5.04;71102.96
V;90+;AA EN HUNZE;184;167.49;302643.04;153878.14;6415.06;17167.42;23035.6;19139.47;107924.4;2076.36;15547.35;1736.15;993.59;43670.83;0;0;0;0;0;6678.47
V;90+;AALSMEER;175;160.81;353821.16;221811.42;6505.23;15727.76;23399.9;30844.82;113753.58;2682.12;28351.14;9963.2;573.41;30791.8;0;0;0;0;0;12752.67
V;90+;AALTEN;146;135.63;277557.86;114553.32;7216.62;13212.76;21573.96;13403.05;91691.76;1991.3;7796.09;1748.96;39.11;17476.06;0;0;0;0;0;5412.96
V;90+;ACHTKARSPELEN;142;134.25;237559.01;144527.37;8252.42;13723.96;15702.51;23863.63;163083.57;248.49;11336.91;4885.76;762.7;33140.21;0;0;0;301.81;134.15;4574.68
V;90+;ALBLASSERDAM;131;117.2;275070.33;131587.11;37237.93;10019.1;22464.62;14463.96;95280.22;1701.88;9484.9;843.76;318.4;20309.64;0;0;0;0;0;5446
V;90+;ALBRANDSWAARD;109;101.09;241940.22;93434.34;2823.34;9226.87;13097.35;8755.35;46791.34;5546.87;8904.66;130.57;336.57;18481.04;0;0;0;0;0;4182.5
V;90+;ALKMAAR;531;479.4;1204261.09;412998.36;147330.13;44825.06;54379.04;75692.74;298490.38;18924.2;37003.97;9427.44;929.21;76355.25;0;0;0;344.59;0;22438.75
V;90+;ALMELO;379;341.06;764356.69;323388.78;7661.16;32122.58;43247;48151.94;226886.26;9201.33;63919.45;6390.58;244.73;67330.69;0;0;0;2084.59;0.94;12350.08
V;90+;ALMERE;356;340.57;803983.81;279465.61;9678.21;30099.26;35853.24;33641.33;208458.97;8916.61;17332.18;4655.99;254.66;69197.35;0;0;0;219.67;0;29980.13
V;90+;ALPHEN AAN DEN RIJN;507;466.74;1264365.26;471893.73;30028.5;44938.58;61394.33;70705.77;351968.89;8272.64;45538.95;8037.13;16581.18;93419.32;0;0;0;89.26;0;7946.1
V;90+;ALPHEN-CHAAM;35;32.67;89280.34;22244.92;0;2981.33;5214.93;3517.67;10780.94;342;2005.65;202.56;0;7385.94;0;0;0;0;0;2187.12
V;90+;ALTENA;242;216.87;524002.69;233406.35;6416.13;19082.94;38076.65;44702.75;171432.47;3843.61;19978.88;3967.87;2623.77;43532.57;0;0;0;56.8;0;13456.42
V;90+;AMELAND;16;15.55;12267.68;13483.5;0;1537.77;3386.63;2078.99;10202.86;0;9558.04;0;0;5120.57;0;0;0;0;19.84;0
V;90+;AMERSFOORT;772;717.18;1659722.95;710209.51;72298.74;67286.27;83580.51;101551.54;491955.86;24718.34;100616.6;21834.34;1173.04;123276.71;0;0;1190.73;161.26;1.88;34681.7
V;90+;AMSTELVEEN;716;649.76;1669354.41;481378.42;34510.78;59369.72;65207.57;66595.93;377070.55;15075.76;77081.5;9238.65;1436;137423.51;0;0;143.17;6932.43;1.26;32487.88
V;90+;AMSTERDAM;3728;3488.74;9589476.31;2942530.19;748543.47;325007.46;443925.67;453490.24;2198496.46;100555.07;430212.91;142893.05;16697.23;795534.41;0;0;534.3;74005.35;5.04;150162.19
V;90+;APELDOORN;1032;963.32;2340317.96;812919.26;134438.97;91119.4;109647.14;122641.64;547519.43;29852.62;79910.8;13772.37;4544.34;136728.87;0;0;586.44;3348.78;2.52;32625.7
V;90+;APPINGEDAM;133;120.01;334141.17;85721.65;15854.67;10373.31;16408.38;12834.3;66981.19;1436.85;11544.88;1054.95;40.08;37608.88;0;0;0;0;0;2100.6
V;90+;ARNHEM;807;725.93;1776030.66;571535.73;15168.78;67316.41;85005.93;94877.58;449749.11;26789.18;195025.36;25046.76;5553.17;123689.94;0;0;265.57;1855.29;1.89;35631.08
V;90+;ASSEN;417;380.02;793645.7;292974.13;45247.9;33756.33;39186.32;31175.12;219314.58;6284.93;31495.08;5320.12;2890.48;77685.59;0;0;0;0;3.46;14973.53
V;90+;ASTEN;75;69.62;166726.22;57780.48;3018;6070.66;11445.52;6174.64;40524.55;2898.85;10198.88;1055.21;1845.16;9215.07;0;0;0;0;0;3427
V;90+;BAARLE-NASSAU;40;36.55;48919.18;33634.31;0;3418.01;6018.46;4939.14;21476.16;53.3;0;114.71;76.09;3388.74;0;0;602.51;0;0;1316.76
V;90+;BAARN;253;233.17;513672.43;197625.99;32055.79;21973.9;29960.75;24977.93;172335.78;4286.92;64970.28;4760.3;1580.43;42954.75;0;0;1879.79;0;0;4358.95
V;90+;BARENDRECHT;165;147.13;367385.59;98143.4;2156.69;13514.45;22359.25;11891.92;89813.15;2604.39;2988.13;413.31;219.06;32365.99;0;0;393.64;0;0;435
V;90+;BARNEVELD;250;236.93;443478.28;209065.73;8468.55;21872.84;31899.33;30704.64;153049.28;8135.62;10916.3;4101.93;5010.08;33786.65;0;0;0;0;0;15577.61
V;90+;BEEK;80;71.03;174357.66;53631.68;3013;7124.63;9542.3;5383.11;38265.86;1900.48;12030.47;2444.98;0;7627.35;0;0;0;0;0;3751.75
