GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_TWEEDELIJNS_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_EERSTELIJNS_PSYCHOLOGISCHE_ZORG;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_OVERIG
V;30 t/m 34 jaar;DANTUMADIEL;446;443.9;432104.96;64896.88;40980.21;24957.11;15370.95;17164.38;22284.51;4262.47;1503.3;1571.16;0;10872.22;124596.44;97978.86;3773;240.6;555.99;0;608.06
V;30 t/m 34 jaar;DE BILT;916;905.78;931393.35;119788.82;285390.93;50726.6;34626.42;38724.46;29759.91;4299.99;10995.09;4166.87;10971.62;10782.97;237509.48;189958.48;11648.36;6224.63;22.36;0;13235.41
V;30 t/m 34 jaar;DE FRYSKE MARREN;1232;1225.11;1293182.41;136240.68;223376.37;68675.87;43360.84;52305.26;67420.11;3992.99;8091.05;7661.59;4265.24;43049.78;394877.06;241031.35;6886.06;4262.18;1321.39;0;3396.9
V;30 t/m 34 jaar;DE RONDE VENEN;909;898.84;1004077.99;134865.23;170564.67;49915.3;35738.92;39407.93;33217.9;882.21;9022.2;2589.2;3839.51;10514.35;231207.17;179198.83;8373.48;22876.69;12.04;0;2681.39
V;30 t/m 34 jaar;DE WOLDEN;468;465.65;554598.2;62663.23;88200.74;26135.05;17949.09;27805.87;19751.83;2093.89;5801.78;1333.78;979.84;4717.75;131880.73;93238.69;4563.44;11586.41;33.11;0;1016.35
V;30 t/m 34 jaar;DELFT;2992;2913.76;3162983.9;344090.15;1118684.56;160486.71;102146.6;112050.52;64287.58;2474.28;11791.6;12480.33;873.3;25960.13;621966.74;467503.12;22919.58;29995.91;33.97;0;27540.14
V;30 t/m 34 jaar;DELFZIJL;553;551.39;762044.75;101980.65;134182.14;30912.84;27458.22;29312;18949.89;3123.01;4194.9;1801.68;0;8174.49;66557.12;63879.19;6493.15;1595.95;12.04;0;3660.06
V;30 t/m 34 jaar;DEN HELDER;1542;1525.91;1943762.43;219720.92;407979.77;85229;64268.48;62517.74;45496.4;5752.06;19209.96;5512.15;5067.73;18976.76;257525.74;145908.36;29522.55;6479.11;44.29;0;12049.61
V;30 t/m 34 jaar;DEURNE;776;772.76;1158203.62;133194.91;130614.18;42690.01;27933.76;26758.71;30842.11;2626.57;12459.59;4372.1;8812.68;17899.73;215749.85;154990.49;3211;3786.72;0;0;12514.39
V;30 t/m 34 jaar;DEVENTER;3189;3172.05;3494983.27;555098.1;1609613.25;179128.37;121408.46;153643.24;149159.35;6574.84;18682.44;17599.82;2666.58;72572.61;769297.03;582937.8;32727.38;14218.78;63.21;0;4638.94
V;30 t/m 34 jaar;DIEMEN;746;732.7;739299.06;124526.93;105718.85;40058.41;24680.57;29367.69;15714.01;2347.11;3951.2;670.25;0;12385.63;131112.23;124671.07;7675.45;7557.59;10.75;0;11717.11
V;30 t/m 34 jaar;DINKELLAND;484;481.43;714047.88;64511.95;83248.43;26811.09;16322.15;19717.98;20765.95;4969.29;4723.15;2316.85;2633;12785.31;187123.36;124108.79;3437;9934.55;3.44;0;1182.29
V;30 t/m 34 jaar;DOESBURG;256;255.76;487485.12;78155.89;217546.81;14379.54;13343.07;15658.43;12208.58;3991.86;3671.25;756.49;432.48;3484.63;53003.08;43608.16;3231.12;3689.75;3.44;0;5074.22
V;30 t/m 34 jaar;DOETINCHEM;1562;1558.16;1904353.59;261089.7;504468.94;87198.4;57313.62;79653.16;48404.33;18404.83;12161.83;11343.96;9801.48;16087.41;353298.13;256800.84;17738.5;4300.13;21.5;0;3730.3
V;30 t/m 34 jaar;DONGEN;656;652.41;831102.62;90275.02;109234.61;36546.27;26880.38;27351.48;19780.16;16069.04;4301.49;4559.4;3541.32;9526.39;191166.67;119627.12;8781.08;22947.21;8.6;0;15976.23
V;30 t/m 34 jaar;DORDRECHT;3717;3676.96;3901219.58;531885.57;1359232.14;207772.85;155643.88;116283.66;130606.7;26003.38;31107.37;12126.58;10237.88;44321.29;746889.7;461965.2;21840.45;23599.46;48.16;0;26003.7
V;30 t/m 34 jaar;DRECHTERLAND;489;487.93;441932.42;76790.34;84237.26;27169.39;19125.25;18643.87;25796.16;1482.97;3154.48;2079.52;0;8258.16;124889.24;89329.59;5706.66;734.3;10.32;0;2097.6
